stateId	unique.str	composition	structure	fct	n	type	color
1	PIAB  10 2	PIAB 	10	2	362837		#256d37
2	PIAB  10 1	PIAB 	10	1	49577		#256d37
3	PIAB  8 2	PIAB 	8	2	96568		#256d37
4	PIAB lade  8 2	PIAB lade 	8	2	2426		#687022
5	PIAB fasy  10 2	PIAB fasy 	10	2	141544		#308245
6	piab fasy  9 1	piab fasy 	9	1	62476		#43a55c
7	FASY  9 1	FASY 	9	1	42365		#ade268
8	acps frex  8 0	acps frex 	8	0	10		#c0c0c0
9	piab fasy  8 2	piab fasy 	8	2	339717		#43a55c
10	PIAB  7 2	PIAB 	7	2	31771		#256d37
11	fasy acps frex  8 1	fasy acps frex 	8	1	41		#c0c0c0
12	piab  9 2	piab 	9	2	9440		#256d37
13	PIAB fasy  9 2	PIAB fasy 	9	2	91889		#308245
14	FASY  8 2	FASY 	8	2	3032558		#ade268
15	piab fasy  8 1	piab fasy 	8	1	110265		#43a55c
16	fasy frex  8 1	fasy frex 	8	1	1363		#c0c0c0
17	PIAB  7 1	PIAB 	7	1	25579		#256d37
18	piab fasy  4 2	piab fasy 	4	2	282		#43a55c
19	fasy  9 1	fasy 	9	1	7266		#b4d884
20	piab abal fasy  9 1	piab abal fasy 	9	1	772		#488c59
21	fasy acps  9 1	fasy acps 	9	1	677		#c0c0c0
22	FASY piab  9 1	FASY piab 	9	1	10133		#629e31
23	PIAB  5 1	PIAB 	5	1	2143		#256d37
24	FASY  8 1	FASY 	8	1	66433		#ade268
25	PIAB  9 2	PIAB 	9	2	211035		#256d37
26	piab fasy  9 2	piab fasy 	9	2	702755		#43a55c
27	piab fasy  10 2	piab fasy 	10	2	661650		#43a55c
28	piab fasy  10 1	piab fasy 	10	1	15251		#43a55c
29	piab fasy  9 0	piab fasy 	9	0	1013		#43a55c
30	PIAB  6 2	PIAB 	6	2	6478		#256d37
31	PIAB  8 1	PIAB 	8	1	45129		#256d37
32	FASY  9 0	FASY 	9	0	848		#ade268
33	FASY  5 1	FASY 	5	1	5985		#ade268
34	piab fasy  6 1	piab fasy 	6	1	38833		#43a55c
35	piab fasy  7 2	piab fasy 	7	2	86260		#43a55c
36	PIAB  10 0	PIAB 	10	0	648		#256d37
37	piab fasy  7 1	piab fasy 	7	1	81438		#43a55c
38	PIAB  9 1	PIAB 	9	1	56822		#256d37
39	PIAB fasy  9 1	PIAB fasy 	9	1	15609		#308245
40	piab acps  7 1	piab acps 	7	1	107		#c0c0c0
41	pisy fasy  9 1	pisy fasy 	9	1	721		#a86e06
42	FASY  7 1	FASY 	7	1	46217		#ade268
43	FASY  6 1	FASY 	6	1	13767		#ade268
44	PIAB fasy  8 1	PIAB fasy 	8	1	20039		#308245
45	FASY piab  7 1	FASY piab 	7	1	20197		#629e31
46	fasy  10 1	fasy 	10	1	1156		#b4d884
47	fasy frex  9 1	fasy frex 	9	1	804		#c0c0c0
48	FASY  6 0	FASY 	6	0	1429		#ade268
49	FASY  6 2	FASY 	6	2	349813		#ade268
50	FASY  7 2	FASY 	7	2	1055912		#ade268
51	FASY frex  7 0	FASY frex 	7	0	61		#c0c0c0
52	piab fasy frex  8 1	piab fasy frex 	8	1	701		#c0c0c0
53	fasy frex  6 1	fasy frex 	6	1	329		#c0c0c0
54	FASY piab  8 1	FASY piab 	8	1	23750		#629e31
55	piab  7 1	piab 	7	1	1991		#256d37
56	FREX  1 0	FREX 	1	0	1639		#c0c0c0
57	piab pisy fasy  7 1	piab pisy fasy 	7	1	2048		#754d07
58	piab fasy  5 1	piab fasy 	5	1	16386		#43a55c
59	fasy frex  7 1	fasy frex 	7	1	808		#c0c0c0
60	fasy alin  7 1	fasy alin 	7	1	14		#c0c0c0
61	piab pisy  7 1	piab pisy 	7	1	2262		#825a12
62	fasy acps  8 1	fasy acps 	8	1	979		#c0c0c0
63	FASY acps  6 1	FASY acps 	6	1	113		#c0c0c0
64	PIAB fasy  10 1	PIAB fasy 	10	1	6956		#308245
65	FASY frex  6 0	FASY frex 	6	0	77		#c0c0c0
66	fasy acps  7 1	fasy acps 	7	1	855		#c0c0c0
67	FASY frex  6 1	FASY frex 	6	1	85		#c0c0c0
68	fasy frex  6 0	fasy frex 	6	0	266		#c0c0c0
69	fasy acps  5 0	fasy acps 	5	0	74		#c0c0c0
70	FASY  5 0	FASY 	5	0	619		#ade268
71	fasy  8 1	fasy 	8	1	12167		#b4d884
72	fasy  7 1	fasy 	7	1	6200		#b4d884
73	PIAB fasy  8 2	PIAB fasy 	8	2	36837		#308245
74	FASY  8 0	FASY 	8	0	2390		#ade268
75	piab  7 2	piab 	7	2	1522		#256d37
76	piab fasy  7 0	piab fasy 	7	0	1824		#43a55c
77	FASY piab  5 2	FASY piab 	5	2	9765		#629e31
78	FASY piab  6 1	FASY piab 	6	1	13753		#629e31
79	piab fasy  6 2	piab fasy 	6	2	22151		#43a55c
80	PIAB fasy  7 1	PIAB fasy 	7	1	11493		#308245
81	FASY  7 0	FASY 	7	0	2555		#ade268
82	PIAB frex  4 0	PIAB frex 	4	0	99		#c0c0c0
83	piab frex  5 0	piab frex 	5	0	292		#c0c0c0
84	FASY acps  5 0	FASY acps 	5	0	72		#c0c0c0
85	PIAB fasy  7 2	PIAB fasy 	7	2	8122		#308245
86	FASY piab  8 2	FASY piab 	8	2	240220		#629e31
87	piab lade  8 1	piab lade 	8	1	11649		#687022
88	abal fasy  7 1	abal fasy 	7	1	1868		darkgrey
89	piab fasy  5 0	piab fasy 	5	0	395		#43a55c
90	lade fasy  8 1	lade fasy 	8	1	7801		#ada845
91	piab lade fasy  8 1	piab lade fasy 	8	1	7798		#9ead18
92	piab lade  7 1	piab lade 	7	1	5799		#687022
93	LADE  5 0	LADE 	5	0	366		yellow
94	piab lade fasy  8 2	piab lade fasy 	8	2	8381		#9ead18
95	lade fasy  7 0	lade fasy 	7	0	937		#ada845
96	FASY  10 1	FASY 	10	1	5685		#ade268
97	FASY piab  7 2	FASY piab 	7	2	85223		#629e31
98	LADE  7 1	LADE 	7	1	1827		yellow
99	lade fasy acps  6 0	lade fasy acps 	6	0	17		#c0c0c0
100	FASY  10 0	FASY 	10	0	158		#ade268
101	piab lade fasy  10 0	piab lade fasy 	10	0	48		#9ead18
102	piab acps  5 1	piab acps 	5	1	11		#c0c0c0
103	LADE  6 0	LADE 	6	0	936		yellow
104	piab lade  8 0	piab lade 	8	0	960		#687022
105	piab lade  6 0	piab lade 	6	0	429		#687022
106	PIAB lade  6 0	PIAB lade 	6	0	61		#687022
107	PIAB  6 1	PIAB 	6	1	8146		#256d37
108	PIAB  5 2	PIAB 	5	2	1040		#256d37
109	FASY frex  8 0	FASY frex 	8	0	71		#c0c0c0
110	PIAB lade  8 1	PIAB lade 	8	1	2861		#687022
111	PIAB lade  6 1	PIAB lade 	6	1	463		#687022
112	piab  8 1	piab 	8	1	2893		#256d37
113	PIAB frex  5 1	PIAB frex 	5	1	63		#c0c0c0
114	piab fasy  4 1	piab fasy 	4	1	3306		#43a55c
115	PIAB  7 0	PIAB 	7	0	2104		#256d37
116	PIAB lade  7 1	PIAB lade 	7	1	1740		#687022
117	piab fasy  6 0	piab fasy 	6	0	723		#43a55c
118	FASY lade  7 1	FASY lade 	7	1	466		#c0c0c0
119	PIAB  1 0	PIAB 	1	0	895		#256d37
120	piab lade  7 0	piab lade 	7	0	1042		#687022
121	FASY acps  7 1	FASY acps 	7	1	226		#c0c0c0
122	fasy acps  7 2	fasy acps 	7	2	196		#c0c0c0
123	fasy acps  6 1	fasy acps 	6	1	321		#c0c0c0
124	PIAB abal  7 1	PIAB abal 	7	1	123		#c0c0c0
125	piab fasy acps  8 1	piab fasy acps 	8	1	281		#c0c0c0
126	fasy  6 1	fasy 	6	1	959		#b4d884
127	piab abal fasy  7 1	piab abal fasy 	7	1	902		#488c59
128	piab fasy  8 0	piab fasy 	8	0	2012		#43a55c
129	piab fasy acps  7 2	piab fasy acps 	7	2	79		#c0c0c0
130	piab fasy acps  8 2	piab fasy acps 	8	2	239		#c0c0c0
131	PIAB fasy  8 0	PIAB fasy 	8	0	221		#308245
132	FASY piab  6 0	FASY piab 	6	0	167		#629e31
133	pisy fasy  7 1	pisy fasy 	7	1	2355		#a86e06
134	piab fasy acps  7 1	piab fasy acps 	7	1	420		#c0c0c0
135	PISY  5 1	PISY 	5	1	408		#c0c0c0
136	PISY  6 1	PISY 	6	1	1000		#c0c0c0
137	piab acps  7 2	piab acps 	7	2	24		#c0c0c0
138	pisy  6 1	pisy 	6	1	286		#c0c0c0
139	pisy fasy  6 1	pisy fasy 	6	1	674		#a86e06
140	piab pisy  8 1	piab pisy 	8	1	2773		#825a12
141	PIAB  5 0	PIAB 	5	0	1252		#256d37
142	PIAB fasy  6 1	PIAB fasy 	6	1	3965		#308245
143	fasy  8 2	fasy 	8	2	19938		#b4d884
144	piab  7 0	piab 	7	0	274		#256d37
145	PIAB fasy  6 0	PIAB fasy 	6	0	99		#308245
146	piab fasy acps  6 1	piab fasy acps 	6	1	108		#c0c0c0
147	piab pisy fasy  8 1	piab pisy fasy 	8	1	3036		#754d07
148	piab lade  6 1	piab lade 	6	1	1265		#687022
149	piab fasy frex  6 0	piab fasy frex 	6	0	85		#c0c0c0
150	PISY lade  5 1	PISY lade 	5	1	33		#c0c0c0
151	PISY  5 0	PISY 	5	0	52		#c0c0c0
152	pisy  5 1	pisy 	5	1	43		#c0c0c0
153	PIAB  8 0	PIAB 	8	0	2049		#256d37
154	piab  6 0	piab 	6	0	190		#256d37
155	piab pisy  6 1	piab pisy 	6	1	765		#825a12
156	LADE  5 1	LADE 	5	1	52		yellow
157	fasy  5 1	fasy 	5	1	123		#b4d884
158	PISY  7 1	PISY 	7	1	1448		#c0c0c0
159	FASY piab  9 2	FASY piab 	9	2	467123		#629e31
160	piab lade fasy  9 2	piab lade fasy 	9	2	9413		#9ead18
161	piab pisy fasy  6 1	piab pisy fasy 	6	1	224		#754d07
162	acps alin  6 0	acps alin 	6	0	13		#c0c0c0
163	PISY piab  6 1	PISY piab 	6	1	131		#c0c0c0
164	lade fasy  9 1	lade fasy 	9	1	5801		#ada845
165	lade fasy  8 2	lade fasy 	8	2	4139		#ada845
166	FASY lade  9 1	FASY lade 	9	1	834		#c0c0c0
167	lade fasy acps  8 1	lade fasy acps 	8	1	108		#c0c0c0
168	pisy fasy  8 1	pisy fasy 	8	1	3252		#a86e06
169	piab pisy  7 2	piab pisy 	7	2	1574		#825a12
170	lade pisy  7 1	lade pisy 	7	1	1223		#c0c0c0
171	PISY  6 2	PISY 	6	2	141		#c0c0c0
172	FASY  9 2	FASY 	9	2	3967738		#ade268
173	lade fasy  7 2	lade fasy 	7	2	1641		#ada845
174	piab lade  7 2	piab lade 	7	2	2303		#687022
175	pisy  7 1	pisy 	7	1	862		#c0c0c0
176	pisy fasy  7 2	pisy fasy 	7	2	843		#a86e06
177	piab lade fasy  7 1	piab lade fasy 	7	1	4323		#9ead18
178	piab lade fasy  6 2	piab lade fasy 	6	2	153		#9ead18
179	fasy  6 2	fasy 	6	2	256		#b4d884
180	FASY lade  7 2	FASY lade 	7	2	159		#c0c0c0
181	fasy  7 2	fasy 	7	2	3984		#b4d884
182	piab abal fasy  8 1	piab abal fasy 	8	1	1175		#488c59
183	piab abal  7 1	piab abal 	7	1	362		#c0c0c0
184	fasy  6 0	fasy 	6	0	280		#b4d884
185	piab lade fasy  7 2	piab lade fasy 	7	2	2973		#9ead18
186	lade fasy  6 2	lade fasy 	6	2	156		#ada845
187	lade fasy  7 1	lade fasy 	7	1	5464		#ada845
188	abal lade fasy  8 1	abal lade fasy 	8	1	345		#c0c0c0
189	FASY lade  8 1	FASY lade 	8	1	780		#c0c0c0
190	pisy  7 2	pisy 	7	2	320		#c0c0c0
191	abal fasy  9 1	abal fasy 	9	1	964		darkgrey
192	lade fasy  6 1	lade fasy 	6	1	951		#ada845
193	fasy alin  7 0	fasy alin 	7	0	29		#c0c0c0
194	pisy fasy  5 1	pisy fasy 	5	1	47		#a86e06
195	abal lade fasy  7 1	abal lade fasy 	7	1	804		#c0c0c0
196	abal fasy  9 2	abal fasy 	9	2	7314		darkgrey
197	fasy frex  7 0	fasy frex 	7	0	343		#c0c0c0
198	lade frex  6 0	lade frex 	6	0	122		#c0c0c0
199	fasy  9 2	fasy 	9	2	28257		#b4d884
200	LADE piab  5 1	LADE piab 	5	1	28		#c0c0c0
201	piab fasy  5 2	piab fasy 	5	2	4245		#43a55c
202	lade fasy  5 1	lade fasy 	5	1	123		#ada845
203	FASY lade  6 1	FASY lade 	6	1	177		#c0c0c0
204	LADE  6 1	LADE 	6	1	405		yellow
205	FASY  4 1	FASY 	4	1	1566		#ade268
206	piab pisy  5 1	piab pisy 	5	1	110		#825a12
207	piab lade  8 2	piab lade 	8	2	5369		#687022
208	lade  8 1	lade 	8	1	786		#c0c0c0
209	lade  6 0	lade 	6	0	106		#c0c0c0
210	piab abal  8 2	piab abal 	8	2	789		#c0c0c0
211	piab abal  9 2	piab abal 	9	2	1316		#c0c0c0
212	abal  7 1	abal 	7	1	79		#c0c0c0
213	abal  9 1	abal 	9	1	42		#c0c0c0
214	abal fasy  7 2	abal fasy 	7	2	1056		darkgrey
215	piab  8 2	piab 	8	2	5815		#256d37
216	ABAL  7 1	ABAL 	7	1	178		#c0c0c0
217	ABAL  6 1	ABAL 	6	1	28		#c0c0c0
218	abal  8 1	abal 	8	1	112		#c0c0c0
219	fasy  7 0	fasy 	7	0	607		#b4d884
220	FASY abal  7 2	FASY abal 	7	2	519		#c0c0c0
221	fasy frex  8 0	fasy frex 	8	0	360		#c0c0c0
222	abal lade  7 0	abal lade 	7	0	26		#c0c0c0
223	abal acps  7 1	abal acps 	7	1	16		#c0c0c0
224	piab lade fasy  9 1	piab lade fasy 	9	1	5052		#9ead18
225	LADE  9 0	LADE 	9	0	525		yellow
226	LADE  10 0	LADE 	10	0	71		yellow
227	abal fasy  10 1	abal fasy 	10	1	619		darkgrey
228	FASY abal  7 0	FASY abal 	7	0	68		#c0c0c0
229	abal fasy  8 1	abal fasy 	8	1	2346		darkgrey
230	piab abal  7 2	piab abal 	7	2	240		#c0c0c0
231	PIAB fasy  7 0	PIAB fasy 	7	0	206		#308245
232	fasy  8 0	fasy 	8	0	660		#b4d884
233	piab lade  9 2	piab lade 	9	2	9355		#687022
234	abal fasy  8 2	abal fasy 	8	2	5538		darkgrey
235	piab lade  9 1	piab lade 	9	1	9342		#687022
236	abal fasy  10 2	abal fasy 	10	2	3627		darkgrey
237	FASY abal  6 1	FASY abal 	6	1	121		#c0c0c0
238	lade fasy  6 0	lade fasy 	6	0	424		#ada845
239	lade  7 0	lade 	7	0	224		#c0c0c0
240	piab abal fasy  8 2	piab abal fasy 	8	2	3641		#488c59
241	PIAB acps  6 2	PIAB acps 	6	2	32		#c0c0c0
242	lade  9 1	lade 	9	1	795		#c0c0c0
243	LADE  8 1	LADE 	8	1	2265		yellow
244	LADE fasy  8 1	LADE fasy 	8	1	116		#c0c0c0
245	FASY piab  10 2	FASY piab 	10	2	329019		#629e31
246	abal fasy  6 1	abal fasy 	6	1	352		darkgrey
247	PIAB lade  7 2	PIAB lade 	7	2	1254		#687022
248	LADE piab  7 0	LADE piab 	7	0	344		#c0c0c0
249	abal fasy acps  7 1	abal fasy acps 	7	1	28		#c0c0c0
250	abal fasy acps  6 1	abal fasy acps 	6	1	18		#c0c0c0
251	LADE  8 0	LADE 	8	0	815		yellow
252	LADE  7 0	LADE 	7	0	1730		yellow
253	LADE piab  7 1	LADE piab 	7	1	636		#c0c0c0
254	abal lade  6 0	abal lade 	6	0	14		#c0c0c0
255	piab frex  4 0	piab frex 	4	0	407		#c0c0c0
256	PIAB  4 0	PIAB 	4	0	959		#256d37
257	fasy frex  3 0	fasy frex 	3	0	94		#c0c0c0
258	lade  7 1	lade 	7	1	557		#c0c0c0
259	lade fasy  10 1	lade fasy 	10	1	531		#ada845
260	piab abal fasy  6 1	piab abal fasy 	6	1	115		#488c59
261	FASY  4 0	FASY 	4	0	207		#ade268
262	LADE piab  6 0	LADE piab 	6	0	186		#c0c0c0
263	piab lade fasy  6 1	piab lade fasy 	6	1	648		#9ead18
264	fasy acps  7 0	fasy acps 	7	0	79		#c0c0c0
265	piab  6 1	piab 	6	1	549		#256d37
266	mix 1 0	mix	1	0	2310		#c0c0c0
267	FASY piab  4 0	FASY piab 	4	0	24		#629e31
268	fasy frex  4 0	fasy frex 	4	0	146		#c0c0c0
269	ACPS  5 0	ACPS 	5	0	34		#c0c0c0
270	piab lade fasy  7 0	piab lade fasy 	7	0	399		#9ead18
271	lade fasy  8 0	lade fasy 	8	0	1466		#ada845
272	lade fasy  5 0	lade fasy 	5	0	127		#ada845
273	LADE piab  9 1	LADE piab 	9	1	951		#c0c0c0
274	FASY piab  5 1	FASY piab 	5	1	7940		#629e31
275	lade fasy  9 2	lade fasy 	9	2	4260		#ada845
276	piab lade  5 2	piab lade 	5	2	164		#687022
277	FASY lade  5 0	FASY lade 	5	0	30		#c0c0c0
278	PIAB abal  7 2	PIAB abal 	7	2	88		#c0c0c0
279	lade fasy acps  7 1	lade fasy acps 	7	1	74		#c0c0c0
280	lade pisy  6 0	lade pisy 	6	0	73		#c0c0c0
281	lade fasy  4 0	lade fasy 	4	0	40		#ada845
282	piab lade fasy  10 2	piab lade fasy 	10	2	4674		#9ead18
283	lade fasy  10 2	lade fasy 	10	2	760		#ada845
284	FASY  10 2	FASY 	10	2	1035617		#ade268
285	lade fasy  9 0	lade fasy 	9	0	436		#ada845
286	abal fasy  6 2	abal fasy 	6	2	74		darkgrey
287	FASY lade  8 0	FASY lade 	8	0	263		#c0c0c0
288	piab pisy fasy  9 2	piab pisy fasy 	9	2	8315		#754d07
289	lade pisy  6 1	lade pisy 	6	1	703		#c0c0c0
290	abal lade fasy  6 1	abal lade fasy 	6	1	369		#c0c0c0
291	FASY  1 0	FASY 	1	0	165		#ade268
292	PISY  4 1	PISY 	4	1	146		#c0c0c0
293	piab abal  8 1	piab abal 	8	1	392		#c0c0c0
294	pisy fasy  5 0	pisy fasy 	5	0	34		#a86e06
295	PIAB  6 0	PIAB 	6	0	1792		#256d37
296	piab pisy  6 2	piab pisy 	6	2	264		#825a12
297	lade pisy fasy  6 1	lade pisy fasy 	6	1	108		#c0c0c0
298	abal lade fasy  9 1	abal lade fasy 	9	1	181		#c0c0c0
299	piab lade fasy  10 1	piab lade fasy 	10	1	724		#9ead18
300	piab frex  1 0	piab frex 	1	0	158		#c0c0c0
301	abal fasy acps  9 1	abal fasy acps 	9	1	60		#c0c0c0
302	FASY lade  10 2	FASY lade 	10	2	53		#c0c0c0
303	piab pisy  4 1	piab pisy 	4	1	18		#825a12
304	piab lade fasy acps  7 1	piab lade fasy acps 	7	1	33		#c0c0c0
305	LADE piab  8 1	LADE piab 	8	1	962		#c0c0c0
306	fasy frex  1 0	fasy frex 	1	0	45		#c0c0c0
307	FREX  2 0	FREX 	2	0	1197		#c0c0c0
308	piab frex  6 0	piab frex 	6	0	263		#c0c0c0
309	pisy fasy  6 0	pisy fasy 	6	0	46		#a86e06
310	lade pisy  8 1	lade pisy 	8	1	944		#c0c0c0
311	piab abal fasy  6 0	piab abal fasy 	6	0	19		#488c59
312	abal fasy  6 0	abal fasy 	6	0	98		darkgrey
313	acps  6 1	acps 	6	1	47		#c0c0c0
314	lade acps  6 1	lade acps 	6	1	41		#c0c0c0
315	piab acps  6 1	piab acps 	6	1	54		#c0c0c0
316	LADE piab  8 0	LADE piab 	8	0	234		#c0c0c0
317	PIAB lade  8 0	PIAB lade 	8	0	186		#687022
318	piab fasy frex  6 1	piab fasy frex 	6	1	192		#c0c0c0
319	BEPE  1 0	BEPE 	1	0	309		#c0c0c0
320	ACPS  6 1	ACPS 	6	1	100		#c0c0c0
321	piab lade  9 0	piab lade 	9	0	365		#687022
322	FASY pisy  7 1	FASY pisy 	7	1	98		#c0c0c0
323	abal pisy fasy  8 1	abal pisy fasy 	8	1	23		#c0c0c0
324	PIAB  9 0	PIAB 	9	0	1551		#256d37
325	PIAB lade  10 0	PIAB lade 	10	0	22		#687022
326	LADE  4 0	LADE 	4	0	199		yellow
327	piab frex  7 0	piab frex 	7	0	245		#c0c0c0
328	piab frex  7 1	piab frex 	7	1	488		#c0c0c0
329	abal fasy  7 0	abal fasy 	7	0	150		darkgrey
330	abal lade fasy  7 0	abal lade fasy 	7	0	47		#c0c0c0
331	piab lade  10 1	piab lade 	10	1	3214		#687022
332	PISY  6 0	PISY 	6	0	88		#c0c0c0
333	piab  5 2	piab 	5	2	19		#256d37
334	PIAB fasy  6 2	PIAB fasy 	6	2	1302		#308245
335	piab abal lade  8 1	piab abal lade 	8	1	211		#c0c0c0
336	piab  6 2	piab 	6	2	186		#256d37
337	PISY piab  7 1	PISY piab 	7	1	283		#c0c0c0
338	bepe  6 0	bepe 	6	0	23		#c0c0c0
339	FREX  7 0	FREX 	7	0	126		#c0c0c0
340	piab pisy  5 2	piab pisy 	5	2	34		#825a12
341	piab pisy fasy  9 1	piab pisy fasy 	9	1	951		#754d07
342	piab abal lade  9 1	piab abal lade 	9	1	160		#c0c0c0
343	piab bepe  7 1	piab bepe 	7	1	91		#c0c0c0
344	piab bepe  7 0	piab bepe 	7	0	152		#c0c0c0
345	LADE fasy  7 0	LADE fasy 	7	0	82		#c0c0c0
346	piab abal fasy  9 2	piab abal fasy 	9	2	7200		#488c59
347	piab abal lade fasy  9 1	piab abal lade fasy 	9	1	92		#c0c0c0
348	piab abal  9 1	piab abal 	9	1	196		#c0c0c0
349	PISY fasy  7 1	PISY fasy 	7	1	78		#c0c0c0
350	piab bepe  8 0	piab bepe 	8	0	151		#c0c0c0
351	FASY lade  10 1	FASY lade 	10	1	22		#c0c0c0
352	piab abal fasy  6 2	piab abal fasy 	6	2	74		#488c59
353	lade  10 1	lade 	10	1	284		#c0c0c0
354	piab alin  7 0	piab alin 	7	0	15		#c0c0c0
355	piab alin  1 0	piab alin 	1	0	4		#c0c0c0
356	frex  1 0	frex 	1	0	19		#c0c0c0
357	PIAB frex  1 0	PIAB frex 	1	0	77		#c0c0c0
358	lade pisy fasy  7 1	lade pisy fasy 	7	1	176		#c0c0c0
359	FASY piab  6 2	FASY piab 	6	2	37333		#629e31
360	PIAB acps  6 1	PIAB acps 	6	1	34		#c0c0c0
361	ALIN  1 0	ALIN 	1	0	47		#c0c0c0
362	piab bepe  5 1	piab bepe 	5	1	58		#c0c0c0
363	piab pisy fasy  7 2	piab pisy fasy 	7	2	667		#754d07
364	piab fasy acps  8 0	piab fasy acps 	8	0	17		#c0c0c0
365	PIAB fasy  9 0	PIAB fasy 	9	0	217		#308245
366	PISY fasy  6 1	PISY fasy 	6	1	29		#c0c0c0
367	pisy fasy  7 0	pisy fasy 	7	0	113		#a86e06
368	piab pisy fasy  7 0	piab pisy fasy 	7	0	50		#754d07
369	piab  8 0	piab 	8	0	320		#256d37
370	piab lade  5 1	piab lade 	5	1	363		#687022
371	PISY  7 0	PISY 	7	0	34		#c0c0c0
372	piab lade fasy  5 1	piab lade fasy 	5	1	72		#9ead18
373	PIAB abal  9 2	PIAB abal 	9	2	560		#c0c0c0
374	pisy  5 0	pisy 	5	0	25		#c0c0c0
375	piab pisy  6 0	piab pisy 	6	0	74		#825a12
376	PIAB pisy  8 1	PIAB pisy 	8	1	211		#c0c0c0
377	PIAB lade  5 2	PIAB lade 	5	2	93		#687022
378	PISY lade  6 0	PISY lade 	6	0	20		#c0c0c0
379	FREX  6 1	FREX 	6	1	268		#c0c0c0
380	piab pisy  5 0	piab pisy 	5	0	34		#825a12
381	piab pisy  8 0	piab pisy 	8	0	110		#825a12
382	PIAB  11 2	PIAB 	11	2	427959		#256d37
383	fasy  5 0	fasy 	5	0	69		#b4d884
384	lade  6 1	lade 	6	1	79		#c0c0c0
385	piab lade fasy  6 0	piab lade fasy 	6	0	119		#9ead18
386	piab lade pisy  7 1	piab lade pisy 	7	1	1417		#c0c0c0
387	PISY  3 1	PISY 	3	1	64		#c0c0c0
388	piab  9 1	piab 	9	1	1939		#256d37
389	PIAB  4 2	PIAB 	4	2	66		#256d37
390	piab lade  6 2	piab lade 	6	2	437		#687022
391	PISY fasy  5 0	PISY fasy 	5	0	9		#c0c0c0
392	piab lade pisy  8 2	piab lade pisy 	8	2	1229		#c0c0c0
393	LADE piab  5 0	LADE piab 	5	0	49		#c0c0c0
394	piab lade  10 2	piab lade 	10	2	8137		#687022
395	PIAB lade  10 1	PIAB lade 	10	1	505		#687022
396	piab  10 2	piab 	10	2	7218		#256d37
397	piab lade pisy  6 2	piab lade pisy 	6	2	205		#c0c0c0
398	lade pisy  6 2	lade pisy 	6	2	57		#c0c0c0
399	piab lade pisy  5 1	piab lade pisy 	5	1	91		#c0c0c0
400	piab lade pisy  6 1	piab lade pisy 	6	1	757		#c0c0c0
401	piab lade pisy  8 1	piab lade pisy 	8	1	1058		#c0c0c0
402	piab bepe  6 0	piab bepe 	6	0	128		#c0c0c0
403	lade bepe  8 0	lade bepe 	8	0	103		#c0c0c0
404	PIAB lade  6 2	PIAB lade 	6	2	346		#687022
405	PIAB fasy  5 1	PIAB fasy 	5	1	1362		#308245
406	piab abal fasy  10 1	piab abal fasy 	10	1	327		#488c59
407	lade pisy  5 1	lade pisy 	5	1	194		#c0c0c0
408	piab pisy  7 0	piab pisy 	7	0	115		#825a12
409	pisy  7 0	pisy 	7	0	57		#c0c0c0
410	lade pisy fasy  7 0	lade pisy fasy 	7	0	20		#c0c0c0
411	BEPE  4 0	BEPE 	4	0	63		#c0c0c0
412	LADE bepe  7 0	LADE bepe 	7	0	65		#c0c0c0
413	lade bepe  6 0	lade bepe 	6	0	107		#c0c0c0
414	PIAB  4 1	PIAB 	4	1	280		#256d37
415	piab abal lade fasy  8 2	piab abal lade fasy 	8	2	112		#c0c0c0
416	lade pisy  5 0	lade pisy 	5	0	41		#c0c0c0
417	PIAB pisy  7 1	PIAB pisy 	7	1	129		#c0c0c0
418	BEPE  2 0	BEPE 	2	0	231		#c0c0c0
419	LADE bepe  6 0	LADE bepe 	6	0	18		#c0c0c0
420	LADE  3 0	LADE 	3	0	133		yellow
421	piab fasy frex  5 1	piab fasy frex 	5	1	69		#c0c0c0
422	piab abal lade  9 2	piab abal lade 	9	2	201		#c0c0c0
423	piab abal lade  7 1	piab abal lade 	7	1	227		#c0c0c0
424	piab pisy  9 1	piab pisy 	9	1	1298		#825a12
425	PIAB pisy  6 1	PIAB pisy 	6	1	43		#c0c0c0
426	FREX  4 0	FREX 	4	0	687		#c0c0c0
427	LADE piab  6 1	LADE piab 	6	1	169		#c0c0c0
428	piab  10 1	piab 	10	1	801		#256d37
429	FASY piab  7 0	FASY piab 	7	0	312		#629e31
430	fasy acps  6 0	fasy acps 	6	0	100		#c0c0c0
431	piab lade  4 0	piab lade 	4	0	139		#687022
432	piab lade pisy  9 1	piab lade pisy 	9	1	318		#c0c0c0
433	PIAB abal  10 2	PIAB abal 	10	2	716		#c0c0c0
434	piab lade pisy  7 0	piab lade pisy 	7	0	30		#c0c0c0
435	piab lade pisy  10 1	piab lade pisy 	10	1	26		#c0c0c0
436	lade pisy fasy  8 1	lade pisy fasy 	8	1	207		#c0c0c0
437	BEPE  5 0	BEPE 	5	0	71		#c0c0c0
438	LADE fasy  8 0	LADE fasy 	8	0	113		#c0c0c0
439	piab lade pisy  6 0	piab lade pisy 	6	0	28		#c0c0c0
440	BEPE  6 0	BEPE 	6	0	98		#c0c0c0
441	LADE fasy  6 0	LADE fasy 	6	0	58		#c0c0c0
442	piab acps  6 0	piab acps 	6	0	76		#c0c0c0
443	abal fasy  5 0	abal fasy 	5	0	38		darkgrey
