id,model.climate.tableName,model.site.soilDepth,model.site.availableNitrogen
1586,11,20.49,55.8359815176989
1587,11,19.14,55.8359815176989
1588,10,19.99,55.4886797156303
1589,10,23.2,52.622749122271
1590,10,23.2,51.0624726698388
1591,11,22.18,52.622749122271
1592,7,17.45,55.8359815176989
1593,8,16.77,55.8359815176989
1594,8,18.46,52.7863620530372
1595,16,17.45,59.0483297579334
1596,16,18.8,52.7863620530372
1597,16,17.79,54.6588763556874
1598,16,19.14,54.6588763556874
1599,16,19.82,54.6588763556874
1600,18,20.15,53.8530685938734
1601,6,18.97,56.5401865330557
1602,1,18.8,56.1868257906444
1603,1,20.66,53.8530685938734
1604,19,10.1,53.6104064817217
1605,21,13.48,53.6104064817217
1606,21,16.94,56.578824507721
1607,21,18.97,56.578824507721
1608,21,10.94,55.4886797156303
1609,22,12.8,55.4886797156303
1610,22,20.83,55.4886797156303
1611,14,17.96,55.4886797156303
1612,14,8.38,55.8359815176989
1613,14,18.13,55.8359815176989
1614,14,18.97,55.8359815176989
1615,14,17.96,55.8359815176989
1616,14,18.13,55.8359815176989
1617,14,17.79,55.8359815176989
1618,14,23.79,48.968890488635
1619,14,25.81,48.968890488635
1620,14,25.81,54.4209799771911
1621,15,16.79,48.968890488635
1622,15,26.83,55.8359815176989
1623,11,26.15,51.4393536630978
1624,11,28.01,53.2199882685322
1625,10,27.17,53.5662488130034
1626,10,27.84,53.2199882685322
1627,11,24.29,55.4886797156303
1628,11,27.17,55.8359815176989
1629,11,25.65,52.1965983156267
1630,14,25.48,54.1256824715974
1631,14,25.14,54.4209799771911
1632,14,24.8,51.4393536630978
1633,14,24.46,53.3705319150322
1634,14,24.46,51.5879736722327
1635,8,24.63,53.4143097256292
1636,8,25.14,52.6833832882168
1637,8,23.96,51.4298483492978
1638,14,19.48,55.8359815176989
1639,12,20.15,55.8359815176989
1640,12,19.31,55.8359815176989
1641,12,18.13,55.8359815176989
1642,12,14.76,54.4209799771911
1643,15,18.97,55.8359815176989
1644,11,18.29,55.4886797156303
1645,11,21,55.4886797156303
1646,10,21.84,54.1648635276047
1647,10,22.18,54.1648635276047
1648,10,23.03,51.9667526891389
1649,11,22.86,54.5195873427667
1650,11,19.48,55.4886797156303
1651,7,17.96,55.4886797156303
1652,7,17.79,55.8359815176989
1653,17,17.96,55.8359815176989
1654,23,18.46,59.0483297579334
1655,13,17.62,52.7863620530372
1656,16,17.96,52.7863620530372
1657,16,18.29,54.6588763556874
1658,16,18.8,54.6588763556874
1659,18,18.13,56.5401865330557
1660,1,17.96,56.1868257906444
1661,1,18.48,52.0539285402781
1662,19,11.79,54.3745350677331
1663,24,18.63,53.9321965847054
1664,21,19.48,53.6104064817217
1665,21,25.05,53.6104064817217
1666,21,10.43,53.6104064817217
1667,21,24.38,54.3762779080457
1668,22,24.8,54.3762779080457
1669,22,9.42,55.4886797156303
1670,22,31.45,52.3063906448653
1671,14,4.38,55.4886797156303
1672,14,22.94,55.4886797156303
1673,14,24.12,50.9865830673732
1674,14,18.46,55.4886797156303
1675,14,19.48,55.4886797156303
1676,14,18.8,55.4886797156303
1677,14,19.99,55.8359815176989
1678,14,23.96,51.4393536630978
1679,14,16.79,54.6191148207825
1680,11,16.45,53.3705319150322
1681,11,24.46,53.6747337879321
1682,11,15.27,54.1648635276047
1683,11,26.66,50.2645844687426
1684,11,25.98,55.6999134251186
1685,11,28.01,49.0897922612688
1686,11,25.65,51.0624726698388
1687,11,25.65,53.1984285814226
1688,11,24.8,53.8509026945465
1689,14,23.96,51.9255706602624
1690,14,24.29,53.3705319150322
1691,14,23.62,51.9255706602624
1692,14,23.62,51.8546110568506
1693,14,24.29,53.4307655932161
1694,14,24.12,54.6484534524181
1695,14,23.96,52.1999620740126
1696,14,19.65,52.7863620530372
1697,14,18.97,55.8359815176989
1698,14,19.99,55.8359815176989
1699,12,13.92,55.8359815176989
1700,12,18.13,55.8359815176989
1701,12,18.97,55.8359815176989
1702,11,19.14,55.4886797156303
1703,11,19.48,55.4886797156303
1704,11,21.34,54.1648635276047
1705,11,23.87,51.0624726698388
1706,10,22.52,54.3762779080457
1707,11,23.37,53.5662488130034
1708,11,23.53,50.9102403441756
1709,11,21.84,55.4886797156303
1710,11,20.15,55.4886797156303
1711,7,18.97,55.4886797156303
1712,7,18.29,55.8359815176989
1713,17,18.97,55.8359815176989
1714,17,21.68,54.1256824715974
1715,13,20.15,55.8359815176989
1716,13,17.28,52.7863620530372
1717,16,17.96,54.6588763556874
1718,5,18.13,56.1868257906444
1719,18,18.8,56.5401865330557
1720,1,19.14,56.1868257906444
1721,1,18.14,51.6794245096462
1722,24,20.83,49.4267057651656
1723,24,25.14,49.4267057651656
1724,24,26.15,49.4267057651656
1725,21,10.77,53.6104064817217
1726,21,16.94,53.6104064817217
1727,21,21,54.3762779080457
1728,21,24.46,54.3762779080457
1729,22,14.1,56.578824507721
1730,22,18.46,56.578824507721
1731,22,18.8,56.578824507721
1732,22,17.79,56.578824507721
1733,22,18.63,56.578824507721
1734,22,18.8,56.578824507721
1735,14,14.26,55.4886797156303
1736,14,24.63,49.0897922612688
1737,14,25.31,50.953529650013
1738,11,15.61,53.8509026945465
1739,11,15.44,48.4636014725609
1740,11,23.79,54.4209799771911
1741,11,23.79,50.2645844687426
1742,11,25.98,50.953529650013
1743,11,25.65,55.4886797156303
1744,11,23.96,55.4886797156303
1745,11,25.48,53.954088247461
1746,11,24.97,53.2199882685322
1747,11,24.29,53.2199882685322
1748,22,22.43,55.8359815176989
1749,14,22.94,55.8359815176989
1750,14,14.6,55.8359815176989
1751,14,14.6,55.8359815176989
1752,14,14.93,55.0464888228834
1753,14,19.82,55.8359815176989
1754,14,23.96,53.3705319150322
1755,14,19.31,55.8359815176989
1756,14,19.82,55.8359815176989
1757,14,19.82,55.8359815176989
1758,11,19.99,55.4886797156303
1759,11,17.96,55.8359815176989
1760,11,19.65,55.8359815176989
1761,11,18.97,55.4886797156303
1762,11,20.32,55.4886797156303
1763,10,22.18,52.622749122271
1764,10,21.17,50.953529650013
1765,11,23.2,54.3762779080457
1766,11,23.37,52.622749122271
1767,11,22.86,51.0624726698388
1768,11,22.01,54.1648635276047
1769,11,19.14,55.4886797156303
1770,7,19.14,55.4886797156303
1771,7,18.8,55.8359815176989
1772,7,16.44,55.8359815176989
1773,17,18.63,55.8359815176989
1774,17,17.79,55.8359815176989
1775,13,18.29,52.7863620530372
1776,16,19.14,54.6588763556874
1777,16,19.14,54.6588763556874
1778,18,19.82,56.5401865330557
1779,3,18.63,56.1868257906444
1780,1,19.83,53.8530685938734
1781,24,19.99,54.3745350677331
1782,24,13.98,51.7409468030251
1783,21,18.97,53.6104064817217
1784,21,10.26,53.6104064817217
1785,21,11.62,53.6104064817217
1786,21,9.08,53.6104064817217
1787,21,10.43,53.6104064817217
1788,21,15.44,51.0625020454319
1789,21,24.55,54.3762779080457
1790,22,5.4,56.578824507721
1791,22,18.8,56.578824507721
1792,22,17.96,56.578824507721
1793,22,24.12,54.1648635276047
1794,22,15.1,54.5195873427667
1795,11,14.26,55.4886797156303
1796,10,18.46,55.4886797156303
1797,11,23.96,52.3063906448653
1798,11,22.43,55.4886797156303
1799,11,24.8,54.1648635276047
1800,11,24.63,51.9667526891389
1801,10,23.79,54.5195873427667
1802,10,24.97,54.1648635276047
1803,10,26.66,52.3063906448653
1804,10,24.97,53.954088247461
1805,10,25.48,49.0897922612688
1806,22,26.49,49.0897922612688
1807,22,23.96,52.3063906448653
1808,22,15.27,52.622749122271
1809,14,14.43,55.4886797156303
1810,14,18.97,55.4886797156303
1811,14,19.82,55.8359815176989
1812,22,32.8,53.954088247461
1813,22,18.46,55.4886797156303
1814,11,18.46,55.4886797156303
1815,11,19.31,55.4886797156303
1816,11,21.17,52.622749122271
1817,11,19.82,55.4886797156303
1818,11,20.32,55.4886797156303
1819,10,22.01,54.3762779080457
1820,10,21.68,54.3762779080457
1821,10,22.01,54.3762779080457
1822,11,23.03,54.3762779080457
1823,11,19.82,55.4886797156303
1824,11,19.82,56.578824507721
1825,11,19.48,51.0625020454319
1826,11,18.8,51.0625020454319
1827,7,18.13,56.578824507721
1828,7,18.46,55.4886797156303
1829,17,17.11,55.8359815176989
1830,17,18.63,55.8359815176989
1831,13,17.79,55.8359815176989
1832,13,17.62,59.0483297579334
1833,16,16.77,54.6588763556874
1834,16,17.45,54.6588763556874
1835,18,18.63,56.5401865330557
1836,3,19.31,56.1868257906444
1837,3,24.8,50.7411059401981
1838,24,13.81,51.7409468030251
1839,21,25.9,49.4267057651656
1840,21,23.96,53.9321965847054
1841,21,6.58,53.9321965847054
1842,21,13.77,51.7409468030251
1843,21,15.76,53.6104064817217
1844,21,24.38,54.8400877542929
1845,21,41.36,47.2618056450755
1846,21,12.63,53.6104064817217
1847,22,16.38,56.578824507721
1848,22,14.09,56.578824507721
1849,22,13.92,56.578824507721
1850,10,18.8,56.578824507721
1851,10,23.62,54.3762779080457
1852,10,24.46,54.3762779080457
1853,10,24.46,52.622749122271
1854,10,22.77,55.4886797156303
1855,10,24.29,50.9865830673732
1856,10,24.46,49.0897922612688
1857,10,24.12,54.3762779080457
1858,10,23.96,54.3762779080457
1859,10,23.96,54.3762779080457
1860,10,23.79,54.3762779080457
1861,10,23.79,54.3762779080457
1862,10,19.65,56.578824507721
1863,10,21.68,54.3762779080457
1864,10,11.79,55.4886797156303
1865,22,14.26,55.4886797156303
1866,22,6.41,55.4886797156303
1867,10,11.11,55.4886797156303
1868,10,18.63,55.4886797156303
1869,10,19.99,56.578824507721
1870,10,22.01,54.3762779080457
1871,10,21.84,54.3762779080457
1872,10,22.18,54.3762779080457
1873,10,21.68,54.3762779080457
1874,10,20.83,54.3762779080457
1875,10,23.53,54.3762779080457
1876,10,19.14,51.0625020454319
1877,11,18.13,55.4886797156303
1878,11,18.97,55.4886797156303
1879,11,18.29,55.4886797156303
1880,11,19.14,55.4886797156303
1881,7,18.8,55.4886797156303
1882,7,18.13,55.4886797156303
1883,7,18.46,55.8359815176989
1884,17,17.28,55.8359815176989
1885,23,17.45,52.3992944029271
1886,13,17.79,52.7863620530372
1887,16,24.97,51.7960745402114
1888,16,23.96,54.3058744144729
1889,16,19.14,54.6588763556874
1890,18,22.77,54.6588763556874
1891,3,23.28,56.1868257906444
1892,3,25.14,56.1868257906444
1893,25,18.8,51.0625020454319
1894,25,13.98,51.0625020454319
1895,19,21.17,49.4267057651656
1896,19,11.11,54.3745350677331
1897,19,12.46,54.3745350677331
1898,19,23.37,49.4267057651656
1899,21,22.18,53.6104064817217
1900,21,33.81,52.4714622423792
1901,21,18.24,53.6104064817217
1902,21,18.63,53.6104064817217
1903,21,23.87,54.3762779080457
1904,21,17.11,56.578824507721
1905,21,17.79,56.578824507721
1906,10,18.63,56.578824507721
1907,19,19.48,56.578824507721
1908,10,24.46,54.3762779080457
1909,10,25.14,54.3762779080457
1910,10,24.97,54.3762779080457
1911,10,23.62,54.3762779080457
1912,10,17.11,56.578824507721
1913,26,18.13,51.0625020454319
1914,19,19.65,56.578824507721
1915,19,18.46,56.578824507721
1916,21,11.79,53.6104064817217
1917,21,22.52,54.3762779080457
1918,21,24.97,54.3762779080457
1919,21,24.8,54.3762779080457
1920,21,14.26,56.578824507721
1921,21,20.15,56.578824507721
1922,21,11.79,56.578824507721
1923,21,19.48,56.578824507721
1924,21,22.01,54.3762779080457
1925,10,15.67,54.3762779080457
1926,10,14.49,56.578824507721
1927,10,23.53,54.3762779080457
1928,10,22.52,54.3762779080457
1929,10,21.84,54.3762779080457
1930,10,21,54.3762779080457
1931,10,19.99,56.578824507721
1932,11,17.62,56.578824507721
1933,11,18.63,55.4886797156303
1934,11,18.8,55.4886797156303
1935,7,18.29,55.4886797156303
1936,7,22.6,55.8359815176989
1937,7,23.28,55.8359815176989
1938,7,23.11,55.8359815176989
1939,17,23.96,51.9255706602624
1940,17,19.65,52.3992944029271
1941,13,17.79,52.3992944029271
1942,16,21.59,54.6588763556874
1943,16,24.8,53.189004107017
1944,16,18.97,53.8530685938734
1945,16,19.99,56.1868257906444
1946,18,21.34,51.3720605569956
1947,3,24.8,56.0567302113976
1948,3,23.45,51.6794245096462
1949,25,35.33,47.7249662051741
1950,25,14.32,51.0625020454319
1951,25,43.56,55.8359815176989
1952,27,23.96,54.3762779080457
1953,19,3.88,54.3745350677331
1954,19,19.82,54.3745350677331
1955,19,13.14,53.9321965847054
1956,19,18.8,53.9321965847054
1957,21,25.48,49.4267057651656
1958,21,23.62,54.8400877542929
1959,21,12.46,53.6104064817217
1960,21,11.28,53.6104064817217
1961,21,24.88,54.8400877542929
1962,19,18.13,54.8400877542929
1963,19,19.65,56.578824507721
1964,19,23.28,56.578824507721
1965,26,25.65,54.3762779080457
1966,26,25.48,54.3762779080457
1967,26,19.31,56.578824507721
1968,19,17.45,56.578824507721
1969,19,18.29,56.578824507721
1970,19,18.8,56.578824507721
1971,19,42.46,55.4886797156303
1972,19,8.07,53.6104064817217
1973,19,18.46,56.578824507721
1974,21,18.13,51.0625020454319
1975,21,13.48,51.0625020454319
1976,21,38.91,54.3762779080457
1977,21,24.29,54.3762779080457
1978,21,16.27,51.0625020454319
1979,21,13.31,56.578824507721
1980,21,12.29,56.578824507721
1981,10,12.97,56.578824507721
1982,10,21.84,54.3762779080457
1983,10,23.03,54.3762779080457
1984,10,19.82,51.0625020454319
1985,10,18.97,56.578824507721
1986,10,19.31,51.0625020454319
1987,11,18.97,55.4886797156303
1988,11,18.29,55.4886797156303
1989,11,18.97,55.4886797156303
1990,12,23.28,55.8359815176989
1991,12,24.46,48.968890488635
1992,17,25.81,55.982982154631
1993,17,24.46,51.8106056034628
1994,17,24.97,50.3700655959234
1995,17,24.63,53.6384232990195
1996,13,24.8,54.2134649508969
1997,16,22.77,59.0483297579334
1998,16,19.99,54.6588763556874
1999,16,24.97,54.3058744144729
2000,16,26.15,58.5965881107658
2001,16,25.81,58.5965881107658
2002,18,26.15,56.0567302113976
2003,3,22.77,56.1868257906444
2004,3,25.14,51.6794245096462
2005,25,20.32,56.578824507721
2006,25,24.29,54.3762779080457
2007,25,24.12,54.3762779080457
2008,27,17.62,51.0625020454319
2009,27,17.57,55.4886797156303
2010,27,25.48,51.0624726698388
2011,27,25.31,54.1648635276047
2012,19,14.49,54.3745350677331
2013,19,11.11,54.3745350677331
2014,21,14.32,54.3745350677331
2015,21,11.28,54.3745350677331
2016,19,22.52,54.8400877542929
2017,19,12.29,51.7409468030251
2018,19,22.77,53.6104064817217
2019,28,16.94,53.6104064817217
2020,19,18.13,53.6104064817217
2021,19,19.65,53.6104064817217
2022,19,13.31,56.578824507721
2023,19,11.45,56.578824507721
2024,19,13.31,53.6104064817217
2025,28,10.94,53.6104064817217
2026,28,22.1,53.6104064817217
2027,28,19.65,53.6104064817217
2028,19,19.31,53.6104064817217
2029,19,15.44,54.8400877542929
2030,19,24.46,54.8400877542929
2031,19,18.63,53.6104064817217
2032,21,19.82,53.6104064817217
2033,21,20.66,54.8400877542929
2034,21,19.82,53.6104064817217
2035,21,13.14,53.6104064817217
2036,21,12.8,51.0625020454319
2037,10,24.04,54.3762779080457
2038,10,23.37,54.3762779080457
2039,10,22.52,54.3762779080457
2040,10,20.49,51.0625020454319
2041,11,18.63,51.0625020454319
2042,11,18.97,56.578824507721
2043,11,18.29,55.4886797156303
2044,12,18.8,55.4886797156303
2045,12,19.65,55.4886797156303
2046,12,23.96,51.4393536630978
2047,8,27.17,55.8359815176989
2048,8,21.51,52.7863620530372
2049,17,23.11,52.7863620530372
2050,23,24.46,50.3700655959234
2051,13,24.46,50.3700655959234
2052,13,23.79,52.6833832882168
2053,13,19.82,52.7863620530372
2054,16,24.46,55.2445361768934
2055,16,21.68,53.7556060256031
2056,16,11.95,54.6588763556874
2057,16,13.48,54.6588763556874
2058,18,24.12,55.2445361768934
2059,3,21.59,56.1868257906444
2060,3,23.96,53.8530685938734
2061,25,14.93,54.3762779080457
2062,25,28.77,54.4677223493168
2063,25,9.08,56.578824507721
2064,27,20.32,56.578824507721
2065,27,5.4,56.578824507721
2066,27,15.27,54.3762779080457
2067,27,14.66,56.578824507721
2068,27,12.46,55.4886797156303
2069,27,11.45,55.4886797156303
2070,27,17.57,55.4886797156303
2071,29,9.93,55.4886797156303
2072,29,14.6,55.8359815176989
2073,29,16.29,53.6747337879321
2074,29,17.79,55.8359815176989
2075,29,18.46,55.8359815176989
2076,28,23.28,54.3745350677331
2077,28,13.14,53.9321965847054
2078,28,18.13,51.2673960363006
2079,28,18.97,53.6104064817217
2080,28,14.93,54.8400877542929
2081,28,13.31,53.6104064817217
2082,28,10.77,53.9321965847054
2083,28,10.77,53.9321965847054
2084,28,7.39,51.7409468030251
2085,28,2.52,51.7409468030251
2086,28,23.79,49.4267057651656
2087,19,15.46,54.3745350677331
2088,19,18.8,53.6104064817217
2089,19,19.14,53.6104064817217
2090,19,16.01,54.8400877542929
2091,21,15.44,54.8400877542929
2092,21,15.88,53.6104064817217
2093,21,14.66,51.0625020454319
2094,10,13.48,51.0625020454319
2095,10,12.63,51.0625020454319
2096,10,13.31,56.578824507721
2097,10,14.66,56.578824507721
2098,10,19.65,56.578824507721
2099,11,18.63,55.4886797156303
2100,11,18.97,55.4886797156303
2101,12,18.97,55.8359815176989
2102,12,21.34,54.4209799771911
2103,12,20.32,55.8359815176989
2104,8,25.81,51.5931545484907
2105,8,25.81,57.4661562042301
2106,8,19.09,52.7863620530372
2107,17,18.07,59.0483297579334
2108,23,22.27,52.3992944029271
2109,13,22.6,59.0483297579334
2110,13,23.62,55.982982154631
2111,13,22.77,52.7863620530372
2112,13,19.82,54.6588763556874
2113,16,19.82,54.6588763556874
2114,16,19.48,54.6588763556874
2115,16,10.77,54.6588763556874
2116,18,10.94,54.6588763556874
2117,18,11.45,56.1868257906444
2118,3,16.62,52.0539285402781
2119,30,14.66,51.0625020454319
2120,30,22.18,54.8400877542929
2121,30,19.65,53.6104064817217
2122,30,11.28,53.6104064817217
2123,30,10.77,53.6104064817217
2124,30,22.69,54.8400877542929
2125,31,24.88,54.8400877542929
2126,27,24.12,54.3762779080457
2127,27,12.8,51.0625020454319
2128,27,14.83,51.0625020454319
2129,27,3.37,51.0625020454319
2130,27,10.43,51.0625020454319
2131,29,12.91,55.4886797156303
2132,29,14.6,55.4886797156303
2133,29,7.56,55.4886797156303
2134,29,23.79,50.953529650013
2135,29,18.46,55.8359815176989
2136,31,19.14,53.6104064817217
2137,31,27.76,54.8400877542929
2138,31,26.41,54.8400877542929
2139,31,29.45,54.4677223493168
2140,31,22.69,54.8400877542929
2141,28,21.34,54.3745350677331
2142,28,9.25,53.9321965847054
2143,28,13.98,53.9321965847054
2144,28,18.29,51.7409468030251
2145,32,5.74,51.7409468030251
2146,32,11.45,53.9321965847054
2147,32,24.46,49.4267057651656
2148,32,13.14,54.3745350677331
2149,33,19.82,47.8852106931204
2150,28,19.82,54.3745350677331
2151,19,25.48,49.4267057651656
2152,19,33.98,58.1742930835001
2153,19,22.52,53.6104064817217
2154,19,11.11,53.6104064817217
2155,21,19.99,56.578824507721
2156,21,24.97,54.3762779080457
2157,21,22.52,54.3762779080457
2158,10,21.17,54.3762779080457
2159,10,23.03,54.3762779080457
2160,10,22.35,54.3762779080457
2161,10,22.01,54.3762779080457
2162,11,18.8,55.4886797156303
2163,11,18.46,55.4886797156303
2164,11,18.63,55.8359815176989
2165,12,23.62,53.1984285814226
2166,12,23.96,53.8509026945465
2167,12,23.11,59.0483297579334
2168,12,18.63,52.3992944029271
2169,12,21.93,52.7863620530372
2170,17,21.59,52.7863620530372
2171,17,21.76,52.7863620530372
2172,17,17.79,52.7863620530372
2173,17,17.96,52.7863620530372
2174,17,16.94,52.7863620530372
2175,17,19.31,52.7863620530372
2176,13,22.69,53.0149940340829
2177,13,21.84,52.6833832882168
2178,16,19.99,52.7863620530372
2179,16,12.46,54.6588763556874
2180,18,9.59,54.6588763556874
2181,18,14.09,56.1868257906444
2182,18,19.33,56.1868257906444
2183,34,27,54.3868371447743
2184,35,18.13,52.7863620530372
2185,35,14.09,52.3992944029271
2186,35,17.96,55.8359815176989
2187,35,32.63,48.968890488635
2188,25,15.96,55.4886797156303
2189,25,26.32,55.4886797156303
2190,25,12.8,55.4886797156303
2191,25,12.63,56.578824507721
2192,25,19.82,51.0625020454319
2193,30,19.31,56.578824507721
2194,30,20.49,56.578824507721
2195,30,20.32,53.6104064817217
2196,30,20.83,54.8400877542929
2197,30,32.8,57.8036709907498
2198,30,20.66,49.4267057651656
2199,30,26.66,49.4267057651656
2200,30,18.13,51.7409468030251
2201,30,12.29,53.9321965847054
2202,27,33.98,47.2592230530243
2203,27,17.79,53.6104064817217
2204,27,14.26,53.6104064817217
2205,27,19.31,53.6104064817217
2206,27,17.96,53.6104064817217
2207,29,18.8,51.0625020454319
2208,29,4.89,51.0625020454319
2209,29,19.82,56.578824507721
2210,29,23.62,54.3762779080457
2211,29,18.13,55.4886797156303
2212,29,18.8,55.8359815176989
2213,29,19.31,55.8359815176989
2214,31,11.79,53.6104064817217
2215,31,26.41,54.8400877542929
2216,31,26.41,54.8400877542929
2217,31,27.08,54.8400877542929
2218,31,22.86,54.8400877542929
2219,31,20.83,54.8400877542929
2220,31,23.2,54.8400877542929
2221,17,7.22,52.7863620530372
2222,17,8.57,52.7863620530372
2223,32,26.74,49.4267057651656
2224,32,24.55,49.4267057651656
2225,32,16.62,49.4267057651656
2226,32,21.17,49.4267057651656
2227,33,5.4,54.3745350677331
2228,33,26.07,49.4267057651656
2229,33,11.79,53.0828832158492
2230,33,14.83,53.0828832158492
2231,33,14.83,54.3745350677331
2232,28,20.15,54.3745350677331
2233,36,16.18,49.4267057651656
2234,19,41.87,54.4677223493168
2235,19,36.18,54.4677223493168
2236,19,21,54.8400877542929
2237,26,34.15,58.1742930835001
2238,26,22.86,54.3762779080457
2239,26,22.01,54.3762779080457
2240,26,22.18,54.3762779080457
2241,10,19.65,56.578824507721
2242,10,21.68,54.3762779080457
2243,10,21.84,54.3762779080457
2244,11,19.65,55.4886797156303
2245,11,17.62,55.4886797156303
2246,11,19.31,55.8359815176989
2247,11,23.11,55.8359815176989
2248,11,17.28,55.8359815176989
2249,11,16.27,55.8359815176989
2250,11,22.27,55.8359815176989
2251,7,21.93,55.8359815176989
2252,7,22.1,55.8359815176989
2253,7,21.93,55.8359815176989
2254,17,18.13,55.8359815176989
2255,17,18.97,55.8359815176989
2256,17,11.28,55.8359815176989
2257,17,19.48,55.8359815176989
2258,17,19.82,55.8359815176989
2259,13,16.12,50.3700655959234
2260,13,19.65,52.7863620530372
2261,16,19.82,54.6588763556874
2262,16,18.8,54.6588763556874
2263,18,18.13,56.1868257906444
2264,18,9.42,53.8530685938734
2265,37,19.65,54.6588763556874
2266,38,14.09,59.0483297579334
2267,34,17.96,55.8359815176989
2268,35,13.81,55.8359815176989
2269,35,33.64,55.0464888228834
2270,35,19.82,55.8359815176989
2271,35,12.12,55.4886797156303
2272,25,11.79,55.4886797156303
2273,25,14.76,54.3762779080457
2274,25,39.05,53.6104064817217
2275,25,18.63,56.578824507721
2276,25,22.52,54.3762779080457
2277,30,19.48,53.6104064817217
2278,30,21.34,54.8400877542929
2279,30,9.42,53.6104064817217
2280,39,18.29,53.6104064817217
2281,39,24.12,49.4267057651656
2282,39,25.98,49.4267057651656
2283,39,44.91,53.8177210550257
2284,39,24.38,49.4267057651656
2285,30,21.34,49.4267057651656
2286,30,25.98,49.4267057651656
2287,27,10.1,54.3745350677331
2288,27,14.66,53.6104064817217
2289,27,26.41,54.8400877542929
2290,27,12.97,53.6104064817217
2291,27,19.82,53.6104064817217
2292,29,26.74,54.8400877542929
2293,29,11.62,53.6104064817217
2294,29,18.8,56.578824507721
2295,29,18.29,55.4886797156303
2296,29,9.42,55.4886797156303
2297,29,15.44,53.2199882685322
2298,29,18.13,55.4886797156303
2299,29,23.96,53.2199882685322
2300,29,24.12,51.0624726698388
2301,31,15.44,53.6104064817217
2302,31,19.99,54.8400877542929
2303,31,18.97,54.8400877542929
2304,31,20.66,54.8400877542929
2305,31,21.34,54.8400877542929
2306,31,21.17,54.8400877542929
2307,31,15.84,53.6104064817217
2308,31,22.35,49.4267057651656
2309,40,12.97,53.0828832158492
2310,41,12.63,54.3745350677331
2311,41,11.28,54.3745350677331
2312,41,12.46,53.6104064817217
2313,41,9.93,53.6104064817217
2314,7,27.42,55.0464888228834
2315,17,24.29,54.1648635276047
2316,17,23.96,51.4393536630978
2317,17,18.46,55.8359815176989
2318,13,18.63,52.7863620530372
2319,13,12.91,54.6588763556874
2320,13,16.1,54.6588763556874
2321,13,15.27,54.078320033655
2322,13,12.29,59.0483297579334
2323,33,19.14,54.3745350677331
2324,33,21.84,54.3745350677331
2325,33,13.31,54.3745350677331
2326,33,12.63,54.3745350677331
2327,33,11.95,54.3745350677331
2328,33,14.32,54.3745350677331
2329,33,11.45,53.0828832158492
2330,36,18.97,54.3745350677331
2331,36,16.62,54.8400877542929
2332,36,37.19,54.4677223493168
2333,19,24.8,53.6104064817217
2334,26,33.98,58.1742930835001
2335,26,35.16,58.1742930835001
2336,26,26.32,54.8400877542929
2337,26,20.49,56.578824507721
2338,26,14.15,51.0625020454319
2339,10,15.84,54.3762779080457
2340,10,12.97,56.578824507721
2341,10,10.94,55.4886797156303
2342,11,19.48,55.4886797156303
2343,11,18.97,55.8359815176989
2344,11,17.96,55.4886797156303
2345,11,19.99,55.4886797156303
2346,11,19.31,55.4886797156303
2347,11,18.29,55.4886797156303
2348,11,18.97,55.4886797156303
2349,11,18.63,55.4886797156303
2350,7,20.15,55.4886797156303
2351,7,12.46,55.4886797156303
2352,7,13.14,55.4886797156303
2353,17,13.64,55.8359815176989
2354,17,12.12,55.8359815176989
2355,17,22.94,55.8359815176989
2356,13,19.82,59.0483297579334
2357,13,19.65,52.7863620530372
2358,16,19.48,54.6588763556874
2359,16,18.46,54.6588763556874
2360,18,18.46,56.5401865330557
2361,18,21.25,56.5401865330557
2362,18,16.45,51.6794245096462
2363,37,9.59,54.6588763556874
2364,38,17.79,52.3992944029271
2365,34,26.24,48.968890488635
2366,35,23.96,53.6747337879321
2367,35,18.8,55.8359815176989
2368,35,19.16,55.8359815176989
2369,35,18.46,55.4886797156303
2370,35,19.31,55.4886797156303
2371,25,22.77,56.578824507721
2372,25,21.93,56.578824507721
2373,25,10.43,56.578824507721
2374,25,36.86,55.8359815176989
2375,42,13.48,53.6104064817217
2376,30,14.66,54.7945173228728
2377,30,23.11,53.6104064817217
2378,30,17.45,53.6104064817217
2379,39,17.79,52.5489831484312
2380,39,23.2,49.4267057651656
2381,39,23.2,49.4267057651656
2382,39,31.89,54.3330051227023
2383,30,14.32,54.3745350677331
2384,30,20.66,54.8400877542929
2385,27,20.66,54.8400877542929
2386,27,20.32,53.6104064817217
2387,27,21,54.8400877542929
2388,27,36.18,54.4677223493168
2389,29,19.65,51.0625020454319
2390,29,35.5,56.67487095198
2391,29,25.81,54.3762779080457
2392,29,19.82,56.578824507721
2393,29,17.45,55.4886797156303
2394,29,19.65,56.578824507721
2395,29,18.63,54.3762779080457
2396,29,13.07,53.6932828318858
2397,29,23.11,56.578824507721
2398,29,25.31,54.3762779080457
2399,29,19.48,55.4886797156303
2400,29,18.97,55.4886797156303
2401,27,18.46,56.578824507721
2402,31,19.82,53.6104064817217
2403,31,19.14,51.7409468030251
2404,31,19.99,49.4267057651656
2405,31,23.53,49.4267057651656
2406,31,14.66,54.3745350677331
2407,31,11.79,53.6104064817217
2408,31,13.98,53.6104064817217
2409,31,21.34,49.4267057651656
2410,31,13.14,54.3745350677331
2411,40,14.32,54.3745350677331
2412,40,11.45,53.0828832158492
2413,41,17.79,53.0828832158492
