uStateId,nextState,year,previousTime,nextYear,rid,runId,l_piab,m_piab,l_abal,m_abal,l_lade,m_lade,l_pisy,m_pisy,l_fasy,m_fasy,l_quro,m_quro,l_acps,m_acps,l_frex,m_frex,l_cabe,m_cabe,l_bepe,m_bepe,l_alin,m_alin,l_qupe,m_qupe,l_psme,m_psme,l_algl,m_algl,l_casa,m_casa,l_pini,m_pini,l_acca,m_acca,l_acpl,m_acpl,l_qupu,m_qupu,l_pice,m_pice,l_soau,m_soau,l_soar,m_soar,l_coav,m_coav,l_alvi,m_alvi,l_potr,m_potr,l_poni,m_poni,l_tico,m_tico,l_tipl,m_tipl,l_ulgl,m_ulgl,l_saca,m_saca,l_rops,m_rops
284,284,207,36,10,1892,21,0,0.0157142858952284,0,0,0,0,0,0,1,0.912857174873352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238095242530108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,14,148,121,2,864,21,0.186250016093254,0.207777768373489,0,0,0,0,0,0,0.81375002861023,0.792222261428833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,172,462,341,10,1830,21,0,0.0277777779847384,0,0,0,0,0,0,1,0.916666686534882,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416666679084301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,172,826,791,10,7281,21,0,0.175833329558373,0,0,0,0,0,0,1,0.824166655540466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,172,189,141,10,6607,21,0,0.0230555571615696,0,0,0,0,0,0,1,0.976944386959076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,172,234,14,10,1998,21,0.0412500016391277,0.106111116707325,0,0,0,0,0,0,0.958750009536743,0.893888890743256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,382,561,41,10,3470,21,0.646250009536743,0.532222211360931,0,0,0,0,0,0,0.248750016093254,0.314166665077209,0,0,0,0,0,0,0,0,0,0,0,0,0.103750005364418,0.152222216129303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,74,11,10,9573,21,0.375,0.360833317041397,0,0,0,0,0,0,0.625,0.639166653156281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,172,494,471,10,312,21,0.166250005364418,0.138333335518837,0,0,0,0,0,0,0.833750009536743,0.777777791023254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0830555558204651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,284,681,591,10,4408,21,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,26,51,31,10,9980,21,0.3125,0.361111104488373,0,0,0,0,0,0,0.5625,0.541666686534882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,172,313,281,10,6227,21,0,0.00916666723787785,0,0,0,0,0,0,1,0.990833282470703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1029,1029,984,11,10,10518,21,0.958750009536743,0.70333331823349,0,0,0,0,0,0,0.0412500016391277,0.29666668176651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,172,785,761,10,872,21,0.0412500016391277,0.170833334326744,0,0,0,0,0,0,0.791249990463257,0.647777795791626,0,0,0,0,0,0,0,0,0,0,0,0,0.166250005364418,0.180277764797211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,1199,798,261,10,1266,21,0.541249990463257,0.406944423913956,0,0,0,0,0,0,0.0412500016391277,0.20333331823349,0,0,0,0,0,0,0,0,0,0,0,0,0.416249990463257,0.375277787446976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184,1184,499,11,10,315,21,0.541249990463257,0.355555534362793,0,0,0,0,0,0,0.166250005364418,0.369722217321396,0,0,0,0,0,0,0,0,0,0,0,0,0.291249990463257,0.272499978542328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,172,527,161,10,1533,21,0,0.0277777779847384,0,0,0,0,0,0,1,0.972222208976746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1214,1214,889,35,10,305,21,0.41499999165535,0.360277771949768,0,0,0,0,0,0,0.123750001192093,0.323333323001862,0,0,0,0,0,0,0,0,0,0,0,0,0.457500010728836,0.314444422721863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,26,692,11,5,9839,21,0.270000010728836,0.198055550456047,0,0,0,0,0,0,0.730000019073486,0.801944494247437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,947,508,41,10,119,21,0.457500010728836,0.471666663885117,0,0,0,0,0,0,0.542500019073486,0.314444422721863,0,0.00916666723787785,0,0,0,0,0,0,0,0,0,0,0,0.203333333134651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,284,206,91,10,2049,21,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1232,1232,799,31,10,242,21,0.0833333358168602,0.326799988746643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.916666686534882,0.673200011253357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,635,141,10,9429,21,0.8125,0.601944446563721,0,0,0,0,0,0,0.1875,0.398055553436279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,172,431,361,10,1994,21,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,90,21,10,10387,21,0.1875,0.337777763605118,0,0,0,0,0,0,0.8125,0.63444447517395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,172,444,421,10,312,21,0.103750005364418,0.152222216129303,0,0,0,0,0,0,0.896250009536743,0.79666668176651,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369444452226162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,762,201,10,9715,21,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27,777,191,10,738,21,0.3125,0.287222236394882,0,0,0,0,0,0,0.625,0.541666686534882,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.171111106872559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,284,582,271,10,9993,21,0,0.0511111170053482,0,0,0,0,0,0,1,0.948888897895813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,1091,774,201,10,161,21,0.521250009536743,0.375,0,0,0,0,0,0,0.166250005364418,0.106111116707325,0,0,0,0,0,0,0,0,0,0,0,0,0.311250001192093,0.518055558204651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,382,975,61,10,10267,21,1,0.921388864517212,0,0,0,0,0,0,0,0.0786111131310463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1091,1091,180,61,10,4605,21,0.585000038146973,0.476944446563721,0,0,0,0,0,0,0.414999961853027,0.523055553436279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,245,510,8,1,346,21,0.290000021457672,0.202499985694885,0,0,0,0,0,0,0.710000038146973,0.774166703224182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00916666723787785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,14,428,71,10,1825,21,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,1199,809,61,10,448,21,0.4375,0.392857134342194,0,0,0,0,0,0,0.0625,0.0950000062584877,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.511428534984589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1207,1336,819,281,5,4997,21,0.393750011920929,0.433636337518692,0,0,0,0,0,0,0,0.0706060603260994,0,0,0,0,0,0,0,0,0,0,0,0,0.606250047683716,0.495454549789429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,284,509,81,10,2053,21,0.125,0.143333345651627,0,0,0,0,0,0,0.8125,0.823888897895813,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0322222262620926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
769,769,722,81,10,8644,21,0.396250009536743,0.310555577278137,0,0,0,0,0,0,0.603749990463257,0.689444422721863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,284,292,11,10,5628,21,0.145000010728836,0.252000004053116,0,0,0,0,0,0,0.855000019073486,0.748000025749207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,25,576,11,10,401,21,0.582499980926514,0.555000007152557,0,0,0,0,0,0,0,0.127666667103767,0,0,0,0,0,0,0,0,0,0,0,0,0.417500019073486,0.283666670322418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,27,189,111,10,1060,21,0.248750016093254,0.24444442987442,0,0,0,0,0,0,0.75125002861023,0.75555557012558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,50,17,11,10,262,21,0.103750005364418,0.314722210168839,0,0,0,0,0,0,0.896250009536743,0.63444447517395,0,0,0,0.0230555571615696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
284,284,775,111,10,4783,21,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
