id,climateId,availableNitrogen,soilDepth,distanceOutside,initialResidenceTime,initialStateId
11657,144,53.11841288,11.79,0,1,81
11658,144,45.30761793,11.79,0,1,107
11659,144,55.1160614,11.28,0,1,187
11660,101,53.11841288,12.12,0,1,393
11661,131,55.1160614,12.29,0,1,37
11662,131,48.08895282,11.95,0,1,17
11663,131,53.11841288,12.12,0,1,10
11664,145,53.55720818,12.12,0,1,17
11665,145,53.55720818,12.29,0,1,10
11666,145,53.55720818,11.79,0,1,10
11667,145,53.55720818,12.29,0,1,17
11668,145,53.55720818,11.95,0,1,17
11669,145,53.55720818,12.12,0,1,107
11670,145,44.3522994,11.62,0,1,148
11671,131,48.08895282,12.8,0,1,107
11672,114,55.1160614,7.59,0,1,18
11673,114,53.08288322,8.27,0,1,18
11674,130,53.08288322,8.61,0,1,23
11675,70,53.08288322,11.79,0,1,23
11676,72,54.37453507,14.32,0,1,23
11677,146,49.42670577,16.86,0,1,23
11678,146,54.37453507,14.15,0,1,107
11679,132,54.37453507,12.8,0,1,107
11680,146,49.42670577,15.33,0,1,23
11681,146,54.37453507,12.46,0,1,91
11682,146,53.61040648,11.62,0,1,87
11683,146,53.61040648,9.25,0,1,148
11684,146,53.61040648,9.76,0,1,92
11685,110,56.57882451,11.28,0,1,10
11686,110,51.06250205,10.26,0,1,10
11687,110,55.83598152,9.42,0,1,17
11688,82,55.83598152,14.83,0,1,35
11689,107,55.83598152,9.08,0,1,35
11690,113,51.06250205,8.74,0,1,34
11691,113,56.57882451,13.98,0,1,177
11692,113,49.55888367,16.45,0,1,92
11693,113,54.37627791,26.24,0,1,30
11694,113,54.37627791,27.08,0,1,215
11695,107,52.62274912,25.56,0,1,394
11696,107,51.06247267,24.46,0,1,395
11697,107,54.16486353,21.84,0,1,1
11698,82,54.16486353,25.81,0,1,396
11699,82,52.62274912,25.98,0,1,25
11700,79,50.98658307,25.65,0,1,28
11701,79,55.48867972,23.11,0,1,25
11702,79,55.83598152,11.95,0,1,37
11703,79,52.3992944,11.28,0,1,37
11704,75,52.3992944,11.11,0,1,6
11705,79,52.83651798,24.55,0,1,15
11706,79,51.43935366,25.22,0,1,71
11707,79,54.61911482,27.42,0,1,143
11708,79,55.48867972,19.99,0,1,143
11709,79,55.48867972,20.15,0,1,187
11710,79,48.96889049,21.51,0,1,187
11711,95,55.83598152,17.96,0,1,37
11712,95,55.83598152,18.29,0,1,6
11713,95,53.41430973,22.18,0,1,15
11714,97,55.98298215,21.34,0,1,15
11715,148,52.78636205,18.29,0,1,15
11716,148,54.65887636,21.17,0,1,15
11717,148,54.65887636,19.99,0,1,15
11718,148,54.65887636,18.63,0,1,37
11719,97,54.65887636,18.97,0,1,15
11720,97,54.65887636,19.65,0,1,37
11721,97,54.65887636,19.14,0,1,37
11722,97,59.04832976,10.07,0,1,24
11723,97,51.8106056,17.3,0,1,24
11724,155,52.3992944,17.62,0,1,37
11725,155,55.83598152,18.63,0.0986121811340027,1,17
11726,133,55.83598152,17.45,0.209430584957905,1,37
11727,133,55.48867972,18.46,0.25,1,37
11728,133,55.83598152,17.11,0.292893218813452,1,45
11729,133,55.83598152,18.46,0.440983005625053,1,86
11730,133,59.04832976,17.62,0.646446609406726,1,54
11731,133,59.04832976,19.65,0.75,1,15
11732,133,54.12568247,35.16,0.75,1,74
11733,133,58.57424302,37.02,1,1,261
11734,153,54.64845345,15.27,1,1,9
11735,153,51.42984835,16.96,0.75,1,15
11736,156,52.78636205,15.44,0.5,1,232
11737,149,51.43935366,26.15,0.646446609406726,1,15
11738,149,54.12568247,16.62,0.75,1,8
11739,149,49.08979226,15.78,0.75,1,381
11740,149,51.06247267,15.95,0.646446609406726,1,31
11741,149,50.26458447,16.62,0.5,1,380
11742,149,55.48867972,13.31,0.75,1,294
11743,149,53.95408825,34.15,1,1,147
11744,143,53.61040648,11.62,1,1,155
11745,143,56.57882451,11.79,0.75,1,163
11746,143,56.57882451,12.97,0.75,1,163
11747,143,55.48867972,6.24,1,1,155
11748,143,55.48867972,22.6,1,1,10
11749,143,55.48867972,10.26,0.75,1,92
11750,54,56.57882451,10.26,0.5,1,247
11751,154,51.06250205,11.62,0.25,1,386
11752,154,56.57882451,18.75,0,1,296
11753,154,53.61040648,11.95,0,1,61
11754,154,53.61040648,9.93,0,1,332
11755,154,53.61040648,10.26,0,1,136
11756,154,53.61040648,5.23,0,1,155
11757,154,53.61040648,13.48,0,1,30
11758,154,53.61040648,9.93,0,1,55
11759,154,52.54898315,10.6,0,1,17
11760,154,54.37453507,6.58,0,1,10
11761,154,54.37453507,10.94,0,1,37
11762,154,54.493417,10.77,0,1,43
11763,154,53.61040648,18.07,0,1,59
11764,154,54.493417,3.37,0,1,387
11765,71,53.93219658,22.6,0,1,1
11766,71,53.81772106,8.91,0,1,3
11767,56,53.81772106,10.77,0,1,3
11768,56,53.10460351,11.11,0,1,3
11769,152,51.82643667,10.26,0,1,10
11770,152,45.30761793,10.77,0,1,116
11771,152,55.1160614,10.6,0,1,116
11772,152,55.1160614,10.6,0,1,92
11773,152,53.11841288,11.95,0,1,15
11774,152,45.30761793,14.66,0,1,92
11775,152,53.11841288,12.97,0,1,116
11776,152,45.30761793,11.79,0,1,120
11777,106,55.1160614,11.95,0,1,87
11778,106,53.11841288,11.62,0,1,91
11779,106,53.11841288,14.83,0,1,271
11780,106,45.30761793,14.15,0,1,271
11781,106,55.1160614,15.5,0,1,271
11782,141,53.11841288,13.98,0,1,271
11783,141,53.55720818,12.29,0,1,92
11784,141,53.55720818,12.8,0,1,92
11785,141,53.55720818,12.63,0,1,15
11786,141,53.55720818,13.48,0,1,80
11787,141,53.55720818,13.64,0,1,17
11788,145,48.08895282,13.31,0,1,17
11789,101,48.08895282,12.12,0,1,17
11790,152,54.9330209,12.46,0,1,177
11791,152,55.1160614,11.31,0,1,263
11792,152,46.75663068,16.01,0,1,17
11793,101,48.08895282,14.49,0,1,92
11794,101,54.9330209,14.32,0,1,107
11795,101,53.55720818,14.15,0,1,107
11796,101,53.55720818,10.64,0,1,17
11797,103,53.55720818,6.41,0,1,146
11798,142,53.55720818,23.11,0,1,17
11799,140,53.55720818,11.79,0,1,17
11800,140,55.1160614,12.12,0,1,10
11801,132,45.30761793,11.28,0,1,17
11802,132,53.81772106,10.43,0,1,37
11803,88,53.93219658,9.76,0,1,37
11804,104,54.493417,10.43,0,1,37
11805,91,51.06250205,9.25,0,1,42
11806,88,56.57882451,9.42,0,1,37
11807,135,51.06250205,11.79,0,1,80
11808,109,51.06250205,9.76,0,1,17
11809,115,53.61040648,10.94,0,1,17
11810,115,52.54898315,10.43,0,1,17
11811,115,51.82643667,10.77,0,1,37
11812,115,51.82643667,11.11,0,1,91
11813,144,51.82643667,12.12,0,1,87
11814,144,51.82643667,11.95,0,1,93
11815,115,45.30761793,12.12,0,1,272
11816,152,45.30761793,10.94,0,1,142
11817,152,55.1160614,10.77,0,1,10
11818,131,55.1160614,12.8,0,1,17
11819,131,53.55720818,11.28,0,1,388
11820,131,44.3522994,11.28,0,1,37
11821,145,48.08895282,13.14,0,1,35
11822,145,53.55720818,12.29,0,1,10
11823,145,48.08895282,12.63,0,1,17
11824,101,53.55720818,12.63,0,1,10
11825,101,53.55720818,6.24,0,1,107
11826,101,53.55720818,12.63,0,1,10
11827,103,53.55720818,8.1,0,1,107
11828,114,53.11841288,13.48,0,1,107
11829,114,53.08288322,13.64,0,1,17
11830,130,51.82643667,7.59,0,1,23
11831,130,53.81772106,12.8,0,1,30
11832,130,49.42670577,16.86,0,1,389
11833,130,49.42670577,15.33,0,1,30
11834,132,54.37453507,13.98,0,1,107
11835,132,54.37453507,13.31,0,1,30
11836,146,54.37453507,12.8,0,1,107
11837,146,54.37453507,12.63,0,1,105
11838,146,54.37453507,15.17,0,1,107
11839,146,53.61040648,11.45,0,1,148
11840,146,53.61040648,11.79,0,1,92
11841,110,55.48867972,9.25,0,1,17
11842,108,55.83598152,9.42,0,1,80
11843,82,55.83598152,9.59,0,1,37
11844,113,56.57882451,8.57,0,1,23
11845,113,54.37627791,18.48,0,1,23
11846,113,54.37627791,27.59,0,1,390
11847,113,54.37627791,23.7,0,1,15
11848,107,51.06250205,19.99,0,1,107
11849,107,51.96675269,23.45,0,1,27
11850,107,54.51958734,27,0,1,2
11851,82,54.16486353,17.47,0,1,3
11852,82,51.06247267,15.95,0,1,6
11853,108,54.16486353,24.12,0,1,25
11854,108,51.06247267,26.32,0,1,2
11855,79,49.08979226,23.45,0,1,15
11856,79,51.92557066,25.39,0,1,9
11857,95,54.12568247,26.24,0,1,199
11858,95,54.64845345,23.36,0,1,26
11859,95,53.79090941,24.88,0,1,15
11860,79,52.3992944,19.65,0,1,72
11861,79,55.83598152,19.99,0,1,72
11862,79,55.83598152,18.8,0,1,71
11863,79,55.48867972,21.17,0,1,9
11864,79,55.48867972,21.68,0,1,94
11865,79,55.48867972,18.46,0,1,37
11866,79,55.83598152,17.96,0,1,37
11867,95,55.83598152,19.31,0,1,37
11868,95,52.78636205,19.48,0,1,15
11869,95,52.78636205,18.29,0,1,15
11870,95,52.78636205,19.65,0,1,15
11871,95,52.78636205,18.8,0,1,15
11872,97,52.78636205,18.97,0,1,37
11873,97,54.65887636,17.96,0,1,9
11874,148,54.65887636,19.31,0,1,45
11875,148,54.65887636,18.13,0,1,37
11876,148,54.65887636,17.11,0,1,37
11877,148,54.65887636,12.75,0,1,45
11878,148,54.65887636,17.15,0,1,34
11879,97,52.78636205,18.8,0,1,142
11880,155,52.78636205,17.96,0,1,37
11881,155,55.83598152,17.28,0.0986121811340027,1,37
11882,155,59.04832976,16.77,0.209430584957905,1,24
11883,133,52.3992944,17.96,0.440983005625053,1,15
11884,133,59.04832976,17.28,0.646446609406726,1,54
11885,133,53.38990929,21.68,0.75,1,1
11886,133,54.42097998,25.98,0.75,1,1
11887,153,52.83651798,14.93,0.75,1,7
11888,153,54.64845345,17.13,0.75,1,24
11889,153,54.42097998,33.52,0.75,1,39
11890,156,54.12568247,34.87,1,1,30
11891,156,55.48867972,14.26,0.75,1,380
11892,156,55.83598152,15.61,0.5,1,151
11893,156,51.92557066,15.78,0.75,1,375
11894,156,55.83598152,19.48,1,1,381
11895,149,51.06250205,11.45,0.75,1,155
11896,149,56.57882451,12.8,0.75,1,163
11897,149,55.48867972,6.58,1,1,136
11898,149,55.48867972,9.59,1,1,92
11899,149,55.48867972,12.29,0.75,1,92
11900,150,56.57882451,10.77,0.5,1,92
11901,150,51.06250205,18.75,0.25,1,55
11902,150,56.57882451,10.94,0,1,155
11903,150,53.61040648,9.76,0,1,136
11904,150,53.61040648,9.76,0,1,136
11905,150,53.61040648,4.72,0,1,15
11906,157,53.61040648,11.28,0,1,10
11907,158,53.61040648,11.62,0,1,174
11908,158,51.96666726,10.6,0,1,17
11909,158,54.37453507,10.77,0,1,10
11910,158,51.96666726,11.62,0,1,37
11911,158,52.54898315,10.94,0,1,126
11912,158,53.61040648,5.9,0,1,42
11913,158,53.61040648,9.76,0,1,38
11914,158,51.96666726,12.8,0,1,382
11915,158,51.96666726,11.28,0,1,31
11916,159,51.96666726,10.77,0,1,31
11917,159,51.96666726,12.12,0,1,3
11918,159,53.10460351,10.6,0,1,247
11919,159,53.81772106,10.94,0,1,247
11920,159,53.08288322,10.77,0,1,17
11921,159,53.08288322,10.1,0,1,17
11922,159,53.08288322,17.23,0,1,10
11923,159,53.08288322,11.62,0,1,37
11924,159,53.08288322,11.95,0,1,37
11925,159,53.08288322,11.28,0,1,247
11926,159,53.08288322,10.94,0,1,116
11927,152,53.08288322,11.79,0,1,110
11928,152,53.08288322,11.45,0,1,87
11929,141,53.08288322,12.46,0,1,91
11930,141,53.08288322,14.32,0,1,91
11931,141,53.08288322,15.17,0,1,91
11932,141,55.1160614,14.49,0,1,287
11933,141,53.11841288,14.49,0,1,128
11934,141,53.11841288,13.98,0,1,80
11935,141,45.30761793,13.81,0,1,37
11936,141,53.11841288,13.48,0,1,15
11937,147,53.55720818,12.97,0,1,15
11938,147,44.3522994,13.31,0,1,17
11939,101,48.08895282,13.81,0,1,17
11940,101,53.55720818,11.28,0,1,17
11941,101,48.08895282,7.93,0,1,192
11942,101,45.30761793,14.66,0,1,107
11943,101,53.55720818,15,0,1,92
11944,101,48.08895282,13.81,0,1,253
11945,101,53.55720818,14.66,0,1,17
11946,101,53.55720818,13.31,0,1,17
11947,101,44.3522994,6.24,0,1,383
11948,142,53.55720818,5.06,0,1,17
11949,142,53.55720818,12.97,0,1,17
11950,142,53.55720818,12.8,0,1,10
11951,142,55.1160614,13.31,0,1,10
11952,142,53.11841288,12.8,0,1,17
11953,160,51.82643667,6.41,0,1,37
11954,160,51.82643667,11.28,0,1,35
11955,161,51.7409468,11.11,0,1,35
11956,162,51.7409468,11.45,0,1,37
11957,162,53.61040648,10.43,0,1,35
11958,135,56.57882451,9.25,0,1,35
11959,135,56.57882451,12.63,0,1,37
11960,135,56.57882451,23.62,0,1,37
11961,109,53.61040648,10.1,0,1,17
11962,115,54.37453507,12.12,0,1,37
11963,115,52.54898315,18.97,0,1,37
11964,115,52.54898315,19.82,0,1,87
11965,115,57.80367099,34.83,0,1,91
11966,115,54.493417,15.61,0,1,384
11967,115,51.82643667,22.94,0,1,192
11968,115,53.10460351,23.28,0,1,127
11969,115,51.82643667,12.63,0,1,55
11970,115,45.30761793,11.79,0,1,263
11971,144,45.30761793,12.12,0,1,385
11972,144,55.1160614,12.97,0,1,34
11973,144,55.1160614,12.63,0,1,35
11974,144,53.55720818,12.46,0,1,17
11975,144,53.55720818,12.12,0,1,17
11976,144,53.55720818,11.62,0,1,107
11977,144,53.55720818,12.46,0,1,111
11978,144,53.55720818,12.63,0,1,17
11979,142,53.55720818,13.14,0,1,17
11980,142,55.1160614,7.09,0,1,107
11981,102,53.08288322,8.44,0,1,17
11982,137,51.82643667,12.8,0,1,17
11983,137,53.81772106,12.97,0,1,10
11984,137,54.37453507,13.81,0,1,10
11985,132,54.37453507,13.81,0,1,108
11986,161,54.37453507,13.98,0,1,107
11987,161,54.37453507,14.49,0,1,23
11988,161,54.37453507,14.66,0,1,108
11989,161,54.37453507,12.46,0,1,23
11990,161,54.37453507,13.31,0,1,34
11991,161,54.37453507,7.9,0,1,17
11992,146,53.61040648,10.1,0,1,10
11993,163,53.61040648,11.45,0,1,31
11994,164,56.57882451,9.76,0,1,17
11995,108,55.48867972,10.1,0,1,37
11996,108,55.83598152,7.09,0,1,42
11997,108,55.83598152,9.93,0,1,37
11998,107,54.37627791,17.98,0,1,80
11999,113,53.55720818,28.26,0,1,30
12000,107,54.37627791,26.91,0,1,92
12001,107,56.57882451,17.79,0,1,91
12002,107,55.48867972,19.14,0,1,28
12003,107,55.48867972,19.48,0,1,27
12004,82,53.56624881,17.13,0,1,2
12005,82,55.48867972,16.62,0,1,2
12006,108,50.91024034,20.66,0,1,1
12007,108,50.26458447,24.38,0,1,38
12008,108,53.95408825,21.84,0,1,91
12009,79,55.48867972,18.97,0,1,191
12010,79,55.83598152,18.46,0,1,191
12011,95,55.83598152,19.48,0,1,191
12012,95,52.3992944,18.97,0,1,71
12013,95,53.43076559,21.34,0,1,143
12014,95,59.04832976,19.82,0,1,143
12015,79,55.83598152,19.14,0,1,9
12016,79,55.83598152,18.29,0,1,9
12017,108,55.48867972,18.97,0,1,9
12018,82,55.48867972,19.65,0,1,35
12019,82,55.48867972,19.31,0,1,37
12020,108,55.83598152,19.31,0,1,37
12021,79,55.83598152,19.48,0,1,37
12022,133,55.83598152,19.48,0,1,15
12023,133,55.83598152,16.94,0,1,15
12024,155,52.78636205,18.63,0,1,15
12025,155,55.83598152,17.45,0,1,38
12026,155,52.78636205,20.15,0,1,37
12027,155,59.04832976,18.29,0,1,9
12028,165,52.78636205,18.8,0,1,42
12029,148,52.3992944,18.8,0,1,81
12030,148,52.78636205,18.63,0,1,84
12031,148,54.65887636,12.08,0,1,34
12032,148,54.65887636,15.93,0,1,34
12033,148,54.65887636,11.74,0,1,142
12034,148,55.24453618,28.18,0.0986121811340027,1,142
12035,95,59.04832976,18.8,0.292893218813452,1,37
12036,155,52.78636205,23.28,0.440983005625053,1,14
12037,155,52.78636205,13.92,0.5,1,24
12038,133,55.83598152,18.97,0.75,1,54
12039,133,55.04648882,25.98,1,1,219
12040,133,52.19659832,35.84,1,1,70
12041,166,53.01499403,16.45,1,1,112
12042,166,51.03153134,17.47,1,1,15
12043,166,51.43935366,16.62,1,1,147
12044,153,53.85090269,18.82,1,1,9
12045,153,52.19659832,15.95,1,1,15
12046,153,51.92557066,15.78,0.75,1,368
12047,153,55.83598152,15.95,0.5,1,151
12048,153,51.92557066,15.44,0.75,1,151
12049,153,54.12568247,23.45,1,1,43
12050,156,55.83598152,9.76,1,1,174
12051,167,55.48867972,10.6,0.75,1,92
12052,167,55.48867972,18.41,0.5,1,207
12053,167,56.57882451,13.81,0.25,1,37
12054,167,56.57882451,11.11,0,1,297
12055,168,56.57882451,10.77,0,1,378
12056,168,51.06250205,16.89,0,1,332
12057,157,51.06250205,11.45,0,1,93
12058,157,56.57882451,13.31,0,1,10
12059,157,53.61040648,10.77,0,1,17
12060,157,54.493417,10.94,0,1,17
12061,157,51.96666726,10.6,0,1,17
12062,157,52.54898315,10.94,0,1,10
12063,157,53.61040648,8.07,0,1,43
12064,157,53.61040648,18.24,0,1,379
12065,157,53.61040648,17.57,0,1,15
12066,158,51.96666726,10.1,0,1,37
12067,159,54.37453507,12.12,0,1,10
12068,159,52.54898315,11.95,0,1,3
12069,159,52.54898315,11.79,0,1,92
12070,159,53.81772106,12.12,0,1,55
12071,159,53.10460351,11.95,0,1,92
12072,159,51.82643667,6.07,0,1,92
12073,159,51.82643667,5.57,0,1,17
12074,159,51.82643667,12.8,0,1,10
12075,159,51.82643667,11.62,0,1,87
12076,159,51.82643667,10.77,0,1,87
12077,159,51.82643667,10.26,0,1,92
12078,159,53.81772106,11.62,0,1,92
12079,159,53.08288322,11.79,0,1,91
12080,152,53.08288322,12.46,0,1,91
12081,145,53.08288322,11.95,0,1,91
12082,141,53.08288322,11.95,0,1,91
12083,141,53.08288322,11.95,0,1,15
12084,141,53.78599515,15.67,0,1,15
12085,141,53.11841288,15.17,0,1,37
12086,141,53.11841288,15.17,0,1,80
12087,141,45.30761793,15.17,0,1,37
12088,141,53.11841288,14.15,0,1,37
12089,147,53.55720818,12.97,0,1,37
12090,147,48.08895282,13.48,0,1,10
12091,101,53.55720818,15,0,1,10
12092,101,48.08895282,12.97,0,1,3
12093,101,55.1160614,15.17,0,1,107
12094,101,53.55720818,13.98,0,1,107
12095,101,53.55720818,13.81,0,1,17
12096,101,53.55720818,15.17,0,1,107
12097,101,44.3522994,7.76,0,1,107
12098,101,53.55720818,4.55,0,1,15
12099,142,45.30761793,13.48,0,1,17
12100,142,53.11841288,13.64,0,1,80
12101,142,55.1160614,15,0,1,10
12102,142,53.11841288,12.8,0,1,17
12103,138,53.10460351,12.29,0,1,17
12104,169,53.81772106,12.46,0,1,35
12105,160,51.82643667,11.95,0,1,97
12106,136,52.54898315,11.11,0,1,45
12107,135,53.93219658,11.45,0,1,50
12108,135,53.61040648,10.94,0,1,35
12109,135,54.37627791,24.46,0,1,35
12110,135,54.37627791,24.46,0,1,177
12111,135,56.57882451,24.46,0,1,37
12112,169,54.37627791,25.14,0,1,37
12113,169,53.61040648,24.8,0,1,37
12114,138,53.61040648,23.96,0,1,87
12115,138,52.54898315,24.46,0,1,87
12116,115,51.96666726,24.97,0,1,91
12117,115,49.42670577,24.12,0,1,148
12118,115,51.96666726,24.97,0,1,127
12119,142,52.54898315,23.79,0,1,37
12120,142,53.99565306,24.8,0,1,30
12121,142,53.88387288,24.12,0,1,142
12122,170,51.82643667,12.29,0,1,117
12123,144,45.30761793,15.44,0,1,263
12124,144,45.30761793,15.78,0,1,80
12125,144,55.1160614,12.8,0,1,92
12126,144,55.1160614,12.12,0,1,10
12127,144,53.55720818,12.29,0,1,17
12128,144,53.55720818,12.29,0,1,107
12129,144,53.11841288,12.8,0,1,107
12130,142,45.30761793,12.97,0,1,17
12131,142,53.11841288,12.29,0,1,17
12132,142,53.10460351,6.75,0,1,37
12133,138,53.08288322,8.61,0,1,34
12134,138,51.82643667,13.64,0,1,17
12135,137,49.42670577,16.18,0,1,17
12136,137,54.37453507,14.15,0,1,10
12137,137,54.37453507,13.81,0,1,107
12138,160,54.37453507,14.66,0,1,107
12139,136,54.37453507,14.49,0,1,108
12140,161,51.7409468,13.31,0,1,107
12141,161,53.93219658,13.14,0,1,15
12142,161,51.7409468,13.14,0,1,90
12143,161,53.93219658,12.8,0,1,148
12144,171,53.61040648,10.26,0,1,263
12145,163,53.61040648,9.08,0,1,85
12146,164,56.57882451,10.6,0,1,17
12147,108,55.48867972,8.91,0,1,80
12148,108,55.83598152,9.93,0,1,80
12149,108,55.48867972,8.91,0,1,37
12150,164,55.48867972,8.57,0,1,37
12151,107,54.37627791,26.15,0,1,37
12152,107,53.08288322,28.26,0,1,17
12153,107,54.37627791,25.65,0,1,91
12154,107,56.57882451,17.79,0,1,26
12155,107,55.48867972,19.48,0,1,27
12156,82,55.48867972,23.28,0,1,28
12157,82,52.62274912,24.97,0,1,2
12158,108,55.48867972,14.76,0,1,2
12159,108,55.48867972,19.31,0,1,38
12160,108,50.95352965,20.66,0,1,73
12161,108,52.62274912,21.17,0,1,9
12162,79,55.48867972,18.46,0,1,71
12163,172,55.83598152,18.8,0,1,71
12164,95,55.83598152,19.14,0,1,19
12165,95,59.04832976,21.84,0,1,9
12166,95,52.78636205,20.49,0,1,9
12167,95,59.04832976,19.48,0,1,9
12168,95,55.83598152,17.47,0,1,42
12169,79,55.83598152,17.96,0,1,35
12170,108,55.83598152,19.14,0,1,9
12171,82,55.48867972,19.48,0,1,37
12172,82,55.48867972,19.65,0,1,37
12173,82,55.48867972,19.14,0,1,37
12174,82,55.48867972,20.32,0,1,42
12175,82,55.83598152,19.31,0,1,15
12176,108,55.83598152,19.82,0,1,37
12177,108,55.83598152,18.63,0,1,9
12178,79,55.83598152,18.46,0,1,73
12179,155,55.83598152,20.15,0,1,37
12180,155,55.04648882,33.81,0,1,37
12181,155,55.04648882,33.64,0,1,81
12182,165,54.22201868,14.43,0,1,48
12183,165,55.04648882,34.32,0,1,128
12184,165,50.3700656,32.29,0,1,37
12185,148,52.78636205,18.13,0,1,184
12186,148,54.65887636,17.96,0,1,89
12187,148,54.65887636,18.63,0.209430584957905,1,69
12188,148,54.65887636,18.29,0.440983005625053,1,34
12189,155,59.04832976,17.79,0.646446609406726,1,66
12190,155,52.3992944,9.05,0.75,1,24
12191,133,55.83598152,19.99,0.646446609406726,1,74
12192,133,54.4646901,19.31,0.75,1,70
12193,133,54.42097998,35.84,1,1,70
12194,166,53.79090941,19.33,1,1,239
12195,166,50.3700656,16.79,1,1,252
12196,166,50.3700656,17.47,0.75,1,140
12197,166,52.68338329,17.13,0.75,1,140
12198,166,52.3992944,14.6,0.75,1,57
12199,166,52.3992944,14.43,0.646446609406726,1,15
12200,166,52.3992944,14.93,0.5,1,374
12201,166,50.3700656,14.93,0.75,1,375
12202,166,59.04832976,14.43,1,1,31
12203,166,55.83598152,14.6,1,1,376
12204,156,55.83598152,11.79,1,1,37
12205,156,55.48867972,12.12,0.75,1,105
12206,167,55.48867972,9.42,0.5,1,270
12207,167,55.48867972,10.94,0.25,1,177
12208,167,55.48867972,11.28,0,1,43
12209,167,55.48867972,7.93,0,1,204
12210,167,55.48867972,10.26,0,1,148
12211,167,55.48867972,13.64,0,1,204
12212,168,56.57882451,12.46,0,1,98
12213,168,53.61040648,11.45,0,1,17
12214,157,53.61040648,11.11,0,1,10
12215,157,53.61040648,10.77,0,1,17
12216,157,53.61040648,10.43,0,1,10
12217,157,53.61040648,10.77,0,1,10
12218,157,53.61040648,8.91,0,1,34
12219,157,54.37627791,24.8,0,1,309
12220,157,56.57882451,17.57,0,1,219
12221,157,53.61040648,10.6,0,1,37
12222,157,53.61040648,11.95,0,1,10
12223,158,53.61040648,12.29,0,1,15
12224,159,51.96666726,11.62,0,1,15
12225,159,51.96666726,12.29,0,1,177
12226,159,52.54898315,11.45,0,1,10
12227,159,51.96666726,11.95,0,1,15
12228,159,52.54898315,11.79,0,1,247
12229,159,54.493417,6.92,0,1,116
12230,159,52.54898315,11.62,0,1,174
12231,159,51.82643667,11.28,0,1,10
12232,159,53.81772106,10.77,0,1,247
12233,159,52.54898315,12.29,0,1,91
12234,159,54.493417,12.97,0,1,91
12235,152,53.81772106,13.64,0,1,91
12236,152,53.10460351,11.79,0,1,91
12237,141,53.08288322,12.29,0,1,231
12238,141,53.08288322,14.26,0,1,80
12239,141,53.08288322,16.12,0,1,37
12240,141,53.11841288,14.76,0,1,37
12241,141,55.1160614,10.6,0,1,37
12242,141,53.29285975,26.49,0,1,37
12243,147,46.3198969,25.48,0,1,34
12244,147,46.75663068,25.31,0,1,10
12245,147,48.08895282,13.98,0,1,10
12246,101,53.55720818,15.17,0,1,3
12247,101,52.03699428,33.25,0,1,56
12248,101,49.34020307,32.91,0,1,17
12249,101,48.08895282,14.49,0,1,107
12250,101,53.55720818,15,0,1,107
12251,101,53.55720818,13.98,0,1,107
12252,101,53.55720818,5.4,0,1,107
12253,103,53.55720818,17.57,0,1,107
12254,142,55.1160614,13.81,0,1,116
12255,142,53.11841288,13.64,0,1,17
12256,138,53.08288322,12.63,0,1,107
12257,138,53.08288322,12.97,0,1,107
12258,169,51.82643667,13.64,0,1,107
12259,169,53.78599515,24.97,0,1,35
12260,136,49.42670577,23.45,0,1,9
12261,136,54.493417,10.6,0,1,37
12262,135,53.61040648,11.95,0,1,35
12263,162,54.37627791,35,0,1,9
12264,135,54.37627791,25.14,0,1,3
12265,135,54.37627791,26.66,0,1,37
12266,135,54.37627791,26.83,0,1,35
12267,135,54.37627791,25.14,0,1,9
12268,169,53.61040648,21.34,0,1,177
12269,169,54.84008775,25.48,0,1,87
12270,169,53.61040648,20.15,0,1,91
12271,169,53.61040648,21.17,0,1,187
12272,138,54.84008775,23.96,0,1,148
12273,138,51.96666726,24.29,0,1,35
12274,138,51.96666726,23.79,0,1,30
12275,138,49.42670577,24.46,0,1,377
12276,138,52.54898315,24.63,0,1,148
12277,142,51.82643667,24.63,0,1,107
12278,142,51.82643667,24.63,0,1,17
12279,142,51.82643667,24.8,0,1,177
12280,144,53.11841288,12.97,0,1,17
12281,144,45.30761793,23.28,0,1,17
12282,144,49.34020307,24.12,0,1,17
12283,144,45.30761793,12.29,0,1,80
12284,142,55.1160614,11.79,0,1,10
12285,142,55.1160614,13.64,0,1,17
12286,138,51.82643667,12.63,0,1,17
12287,138,51.82643667,12.12,0,1,10
12288,138,53.81772106,8.27,0,1,37
12289,169,49.42670577,15.84,0,1,10
12290,169,54.37453507,13.64,0,1,17
12291,169,54.37453507,12.8,0,1,23
12292,169,54.37453507,12.46,0,1,23
12293,160,53.08288322,13.81,0,1,23
12294,160,53.08288322,15,0,1,107
12295,161,53.08288322,13.48,0,1,31
12296,161,53.08288322,13.98,0,1,37
12297,161,53.08288322,13.31,0,1,37
12298,161,51.7409468,12.97,0,1,263
12299,171,53.61040648,13.64,0,1,263
12300,163,53.61040648,9.93,0,1,80
12301,164,56.57882451,5.06,0,1,15
12302,108,55.48867972,10.6,0,1,85
12303,108,55.83598152,12.63,0,1,37
12304,164,55.48867972,8.57,0,1,72
12305,164,56.57882451,14.26,0,1,107
12306,107,54.37627791,25.48,0,1,30
12307,107,54.37627791,25.81,0,1,3
12308,107,54.37627791,21,0,1,211
12309,107,51.06250205,14.26,0,1,15
12310,164,54.37627791,14.76,0,1,28
12311,164,51.06247267,25.14,0,1,13
